
time (s)          v("VIN" ?resul    v("VOUT" ?resu    getData("VDD:p
 1.135600e-02      2.500786e+00      8.728070e-01     -2.583210e-04     
 1.135800e-02      2.500778e+00      8.728105e-01     -2.583208e-04     
 1.136000e-02      2.500770e+00      8.728141e-01     -2.583206e-04     
 1.136200e-02      2.500762e+00      8.728177e-01     -2.583203e-04     
 1.136400e-02      2.500754e+00      8.728213e-01     -2.583201e-04     
 1.136600e-02      2.500745e+00      8.728250e-01     -2.583199e-04     
 1.136800e-02      2.500737e+00      8.728288e-01     -2.583196e-04     
 1.137000e-02      2.500728e+00      8.728326e-01     -2.583194e-04     
 1.137200e-02      2.500720e+00      8.728364e-01     -2.583192e-04     
 1.137400e-02      2.500711e+00      8.728404e-01     -2.583189e-04     
 1.137600e-02      2.500702e+00      8.728443e-01     -2.583187e-04     
 1.137800e-02      2.500693e+00      8.728483e-01     -2.583184e-04     
 1.138000e-02      2.500684e+00      8.728524e-01     -2.583182e-04     
 1.138200e-02      2.500675e+00      8.728565e-01     -2.583179e-04     
 1.138400e-02      2.500666e+00      8.728607e-01     -2.583176e-04     
 1.138600e-02      2.500656e+00      8.728649e-01     -2.583174e-04     
 1.138800e-02      2.500647e+00      8.728691e-01     -2.583171e-04     
 1.139000e-02      2.500637e+00      8.728734e-01     -2.583168e-04     
 1.139200e-02      2.500627e+00      8.728777e-01     -2.583166e-04     
 1.139400e-02      2.500617e+00      8.728821e-01     -2.583163e-04     
 1.139600e-02      2.500607e+00      8.728866e-01     -2.583160e-04     
 1.139800e-02      2.500597e+00      8.728910e-01     -2.583157e-04     
 1.140000e-02      2.500587e+00      8.728955e-01     -2.583155e-04     
 1.140200e-02      2.500577e+00      8.729001e-01     -2.583152e-04     
 1.140400e-02      2.500567e+00      8.729047e-01     -2.583149e-04     
 1.140600e-02      2.500556e+00      8.729093e-01     -2.583146e-04     
 1.140800e-02      2.500546e+00      8.729140e-01     -2.583143e-04     
 1.141000e-02      2.500535e+00      8.729187e-01     -2.583140e-04     
 1.141200e-02      2.500525e+00      8.729235e-01     -2.583137e-04     
 1.141400e-02      2.500514e+00      8.729283e-01     -2.583134e-04     
 1.141600e-02      2.500503e+00      8.729331e-01     -2.583131e-04     
 1.141800e-02      2.500492e+00      8.729380e-01     -2.583128e-04     
 1.142000e-02      2.500481e+00      8.729429e-01     -2.583125e-04     
 1.142200e-02      2.500470e+00      8.729478e-01     -2.583122e-04     
 1.142400e-02      2.500459e+00      8.729528e-01     -2.583119e-04     
 1.142600e-02      2.500448e+00      8.729578e-01     -2.583116e-04     
 1.142800e-02      2.500437e+00      8.729628e-01     -2.583112e-04     
 1.143000e-02      2.500425e+00      8.729679e-01     -2.583109e-04     
 1.143200e-02      2.500414e+00      8.729730e-01     -2.583106e-04     
 1.143400e-02      2.500402e+00      8.729781e-01     -2.583103e-04     
 1.143600e-02      2.500391e+00      8.729833e-01     -2.583100e-04     
 1.143800e-02      2.500379e+00      8.729885e-01     -2.583096e-04     
 1.144000e-02      2.500368e+00      8.729937e-01     -2.583093e-04     
 1.144200e-02      2.500356e+00      8.729990e-01     -2.583090e-04     
 1.144400e-02      2.500344e+00      8.730042e-01     -2.583086e-04     
 1.144600e-02      2.500332e+00      8.730095e-01     -2.583083e-04     
 1.144800e-02      2.500320e+00      8.730148e-01     -2.583080e-04     
 1.145000e-02      2.500309e+00      8.730202e-01     -2.583076e-04     
 1.145200e-02      2.500297e+00      8.730256e-01     -2.583073e-04     
 1.145400e-02      2.500285e+00      8.730309e-01     -2.583070e-04     
 1.145600e-02      2.500272e+00      8.730363e-01     -2.583066e-04     
 1.145800e-02      2.500260e+00      8.730418e-01     -2.583063e-04     
 1.146000e-02      2.500248e+00      8.730472e-01     -2.583060e-04     
 1.146200e-02      2.500236e+00      8.730527e-01     -2.583056e-04     
 1.146400e-02      2.500224e+00      8.730582e-01     -2.583053e-04     
 1.146600e-02      2.500212e+00      8.730637e-01     -2.583049e-04     
 1.146800e-02      2.500199e+00      8.730692e-01     -2.583046e-04     
 1.147000e-02      2.500187e+00      8.730747e-01     -2.583042e-04     
 1.147200e-02      2.500175e+00      8.730803e-01     -2.583039e-04     
 1.147400e-02      2.500162e+00      8.730859e-01     -2.583035e-04     
 1.147600e-02      2.500150e+00      8.730914e-01     -2.583032e-04     
 1.147800e-02      2.500137e+00      8.730970e-01     -2.583028e-04     
 1.148000e-02      2.500125e+00      8.731026e-01     -2.583025e-04     
 1.148200e-02      2.500112e+00      8.731082e-01     -2.583021e-04     
 1.148400e-02      2.500100e+00      8.731138e-01     -2.583018e-04     
 1.148600e-02      2.500087e+00      8.731195e-01     -2.583014e-04     
 1.148800e-02      2.500075e+00      8.731251e-01     -2.583011e-04     
 1.149000e-02      2.500062e+00      8.731307e-01     -2.583007e-04     
 1.149200e-02      2.500050e+00      8.731364e-01     -2.583004e-04     
 1.149400e-02      2.500037e+00      8.731420e-01     -2.583000e-04     
 1.149600e-02      2.500025e+00      8.731477e-01     -2.582997e-04     
 1.149800e-02      2.500012e+00      8.731534e-01     -2.582993e-04     
 1.150000e-02      2.500000e+00      8.731590e-01     -2.582990e-04     
 1.150200e-02      2.499987e+00      8.731647e-01     -2.582986e-04     
 1.150400e-02      2.499974e+00      8.731703e-01     -2.582983e-04     
 1.150600e-02      2.499962e+00      8.731760e-01     -2.582979e-04     
 1.150800e-02      2.499949e+00      8.731817e-01     -2.582975e-04     
 1.151000e-02      2.499937e+00      8.731873e-01     -2.582972e-04     
 1.151200e-02      2.499924e+00      8.731930e-01     -2.582968e-04     
 1.151400e-02      2.499912e+00      8.731986e-01     -2.582965e-04     
 1.151600e-02      2.499899e+00      8.732043e-01     -2.582961e-04     
 1.151800e-02      2.499887e+00      8.732099e-01     -2.582958e-04     
 1.152000e-02      2.499874e+00      8.732155e-01     -2.582954e-04     
 1.152200e-02      2.499862e+00      8.732212e-01     -2.582951e-04     
 1.152400e-02      2.499849e+00      8.732268e-01     -2.582947e-04     
 1.152600e-02      2.499837e+00      8.732324e-01     -2.582944e-04     
 1.152800e-02      2.499824e+00      8.732380e-01     -2.582940e-04     
 1.153000e-02      2.499812e+00      8.732436e-01     -2.582937e-04     
 1.153200e-02      2.499800e+00      8.732491e-01     -2.582933e-04     
 1.153400e-02      2.499787e+00      8.732547e-01     -2.582930e-04     
 1.153600e-02      2.499775e+00      8.732602e-01     -2.582926e-04     
 1.153800e-02      2.499763e+00      8.732658e-01     -2.582923e-04     
 1.154000e-02      2.499751e+00      8.732713e-01     -2.582919e-04     
 1.154200e-02      2.499739e+00      8.732768e-01     -2.582916e-04     
 1.154400e-02      2.499727e+00      8.732823e-01     -2.582912e-04     
 1.154600e-02      2.499714e+00      8.732877e-01     -2.582909e-04     
 1.154800e-02      2.499702e+00      8.732932e-01     -2.582906e-04     
 1.155000e-02      2.499690e+00      8.732986e-01     -2.582902e-04     
 1.155200e-02      2.499679e+00      8.733040e-01     -2.582899e-04     
 1.155400e-02      2.499667e+00      8.733094e-01     -2.582895e-04     
 1.155600e-02      2.499655e+00      8.733147e-01     -2.582892e-04     
 1.155800e-02      2.499643e+00      8.733201e-01     -2.582889e-04     
 1.156000e-02      2.499631e+00      8.733254e-01     -2.582885e-04     
 1.156200e-02      2.499620e+00      8.733307e-01     -2.582882e-04     
 1.156400e-02      2.499608e+00      8.733359e-01     -2.582879e-04     
 1.156600e-02      2.499597e+00      8.733412e-01     -2.582876e-04     
 1.156800e-02      2.499585e+00      8.733464e-01     -2.582872e-04     
 1.157000e-02      2.499574e+00      8.733515e-01     -2.582869e-04     
 1.157200e-02      2.499562e+00      8.733567e-01     -2.582866e-04     
 1.157400e-02      2.499551e+00      8.733618e-01     -2.582863e-04     
 1.157600e-02      2.499540e+00      8.733669e-01     -2.582860e-04     
 1.157800e-02      2.499529e+00      8.733719e-01     -2.582856e-04     
 1.158000e-02      2.499518e+00      8.733769e-01     -2.582853e-04     
 1.158200e-02      2.499507e+00      8.733819e-01     -2.582850e-04     
 1.158400e-02      2.499496e+00      8.733869e-01     -2.582847e-04     
 1.158600e-02      2.499485e+00      8.733918e-01     -2.582844e-04     
 1.158800e-02      2.499474e+00      8.733967e-01     -2.582841e-04     
 1.159000e-02      2.499464e+00      8.734015e-01     -2.582838e-04     
 1.159200e-02      2.499453e+00      8.734063e-01     -2.582835e-04     
 1.159400e-02      2.499443e+00      8.734111e-01     -2.582832e-04     
 1.159600e-02      2.499432e+00      8.734158e-01     -2.582829e-04     
 1.159800e-02      2.499422e+00      8.734205e-01     -2.582826e-04     
 1.160000e-02      2.499412e+00      8.734251e-01     -2.582823e-04     
 1.160200e-02      2.499402e+00      8.734297e-01     -2.582820e-04     
 1.160400e-02      2.499392e+00      8.734343e-01     -2.582817e-04     
 1.160600e-02      2.499382e+00      8.734388e-01     -2.582814e-04     
 1.160800e-02      2.499372e+00      8.734433e-01     -2.582812e-04     
 1.161000e-02      2.499362e+00      8.734477e-01     -2.582809e-04     
 1.161200e-02      2.499352e+00      8.734521e-01     -2.582806e-04     
 1.161400e-02      2.499343e+00      8.734564e-01     -2.582803e-04     
 1.161600e-02      2.499333e+00      8.734607e-01     -2.582801e-04     
 1.161800e-02      2.499324e+00      8.734650e-01     -2.582798e-04     
 1.162000e-02      2.499315e+00      8.734692e-01     -2.582795e-04     
 1.162200e-02      2.499306e+00      8.734733e-01     -2.582793e-04     
 1.162400e-02      2.499297e+00      8.734774e-01     -2.582790e-04     
 1.162600e-02      2.499288e+00      8.734814e-01     -2.582788e-04     
 1.162800e-02      2.499279e+00      8.734854e-01     -2.582785e-04     
 1.163000e-02      2.499271e+00      8.734894e-01     -2.582783e-04     
 1.163200e-02      2.499262e+00      8.734933e-01     -2.582780e-04     
 1.163400e-02      2.499254e+00      8.734971e-01     -2.582778e-04     
 1.163600e-02      2.499245e+00      8.735009e-01     -2.582776e-04     
 1.163800e-02      2.499237e+00      8.735046e-01     -2.582773e-04     
 1.164000e-02      2.499229e+00      8.735083e-01     -2.582771e-04     
 1.164200e-02      2.499221e+00      8.735119e-01     -2.582769e-04     
 1.164400e-02      2.499213e+00      8.735155e-01     -2.582767e-04     
 1.164600e-02      2.499206e+00      8.735190e-01     -2.582764e-04     
 1.164800e-02      2.499198e+00      8.735224e-01     -2.582762e-04     
 1.165000e-02      2.499190e+00      8.735258e-01     -2.582760e-04     
 1.165200e-02      2.499183e+00      8.735291e-01     -2.582758e-04     
 1.165400e-02      2.499176e+00      8.735324e-01     -2.582756e-04     
 1.165600e-02      2.499169e+00      8.735356e-01     -2.582754e-04     
 1.165800e-02      2.499162e+00      8.735388e-01     -2.582752e-04     
 1.166000e-02      2.499155e+00      8.735419e-01     -2.582750e-04     
 1.166200e-02      2.499149e+00      8.735449e-01     -2.582748e-04     
 1.166400e-02      2.499142e+00      8.735479e-01     -2.582746e-04     
 1.166600e-02      2.499136e+00      8.735508e-01     -2.582744e-04     
 1.166800e-02      2.499129e+00      8.735536e-01     -2.582743e-04     
 1.167000e-02      2.499123e+00      8.735564e-01     -2.582741e-04     
 1.167200e-02      2.499117e+00      8.735591e-01     -2.582739e-04     
 1.167400e-02      2.499111e+00      8.735618e-01     -2.582738e-04     
 1.167600e-02      2.499106e+00      8.735644e-01     -2.582736e-04     
 1.167800e-02      2.499100e+00      8.735669e-01     -2.582734e-04     
 1.168000e-02      2.499095e+00      8.735694e-01     -2.582733e-04     
 1.168200e-02      2.499089e+00      8.735718e-01     -2.582731e-04     
 1.168400e-02      2.499084e+00      8.735741e-01     -2.582730e-04     
 1.168600e-02      2.499079e+00      8.735763e-01     -2.582728e-04     
 1.168800e-02      2.499074e+00      8.735785e-01     -2.582727e-04     
 1.169000e-02      2.499070e+00      8.735807e-01     -2.582726e-04     
 1.169200e-02      2.499065e+00      8.735827e-01     -2.582724e-04     
 1.169400e-02      2.499061e+00      8.735847e-01     -2.582723e-04     
 1.169600e-02      2.499057e+00      8.735866e-01     -2.582722e-04     
 1.169800e-02      2.499052e+00      8.735885e-01     -2.582721e-04     
 1.170000e-02      2.499048e+00      8.735903e-01     -2.582720e-04     
 1.170200e-02      2.499045e+00      8.735920e-01     -2.582719e-04     
 1.170400e-02      2.499041e+00      8.735936e-01     -2.582718e-04     
 1.170600e-02      2.499037e+00      8.735952e-01     -2.582717e-04     
 1.170800e-02      2.499034e+00      8.735967e-01     -2.582716e-04     
 1.171000e-02      2.499031e+00      8.735982e-01     -2.582715e-04     
 1.171200e-02      2.499028e+00      8.735995e-01     -2.582714e-04     
 1.171400e-02      2.499025e+00      8.736008e-01     -2.582713e-04     
 1.171600e-02      2.499022e+00      8.736020e-01     -2.582712e-04     
 1.171800e-02      2.499020e+00      8.736032e-01     -2.582712e-04     
 1.172000e-02      2.499017e+00      8.736043e-01     -2.582711e-04     
 1.172200e-02      2.499015e+00      8.736053e-01     -2.582710e-04     
 1.172400e-02      2.499013e+00      8.736062e-01     -2.582710e-04     
 1.172600e-02      2.499011e+00      8.736071e-01     -2.582709e-04     
 1.172800e-02      2.499009e+00      8.736079e-01     -2.582709e-04     
 1.173000e-02      2.499007e+00      8.736086e-01     -2.582708e-04     
 1.173200e-02      2.499006e+00      8.736092e-01     -2.582708e-04     
 1.173400e-02      2.499005e+00      8.736098e-01     -2.582707e-04     
 1.173600e-02      2.499003e+00      8.736103e-01     -2.582707e-04     
 1.173800e-02      2.499002e+00      8.736108e-01     -2.582707e-04     
 1.174000e-02      2.499001e+00      8.736111e-01     -2.582707e-04     
 1.174200e-02      2.499001e+00      8.736114e-01     -2.582706e-04     
 1.174400e-02      2.499000e+00      8.736116e-01     -2.582706e-04     
 1.174600e-02      2.499000e+00      8.736117e-01     -2.582706e-04     
 1.174800e-02      2.499000e+00      8.736118e-01     -2.582706e-04     
 1.175000e-02      2.499000e+00      8.736118e-01     -2.582706e-04     
 1.175200e-02      2.499000e+00      8.736117e-01     -2.582706e-04     
 1.175400e-02      2.499000e+00      8.736116e-01     -2.582706e-04     
 1.175600e-02      2.499000e+00      8.736113e-01     -2.582706e-04     
 1.175800e-02      2.499001e+00      8.736110e-01     -2.582707e-04     
 1.176000e-02      2.499001e+00      8.736107e-01     -2.582707e-04     
 1.176200e-02      2.499002e+00      8.736102e-01     -2.582707e-04     
 1.176400e-02      2.499003e+00      8.736097e-01     -2.582708e-04     
 1.176600e-02      2.499005e+00      8.736091e-01     -2.582708e-04     
 1.176800e-02      2.499006e+00      8.736085e-01     -2.582708e-04     
 1.177000e-02      2.499007e+00      8.736077e-01     -2.582709e-04     
 1.177200e-02      2.499009e+00      8.736069e-01     -2.582709e-04     
 1.177400e-02      2.499011e+00      8.736060e-01     -2.582710e-04     
 1.177600e-02      2.499013e+00      8.736051e-01     -2.582710e-04     
 1.177800e-02      2.499015e+00      8.736041e-01     -2.582711e-04     
 1.178000e-02      2.499017e+00      8.736030e-01     -2.582712e-04     
 1.178200e-02      2.499020e+00      8.736018e-01     -2.582712e-04     
 1.178400e-02      2.499022e+00      8.736006e-01     -2.582713e-04     
 1.178600e-02      2.499025e+00      8.735993e-01     -2.582714e-04     
 1.178800e-02      2.499028e+00      8.735979e-01     -2.582715e-04     
 1.179000e-02      2.499031e+00      8.735964e-01     -2.582716e-04     
 1.179200e-02      2.499034e+00      8.735949e-01     -2.582717e-04     
 1.179400e-02      2.499037e+00      8.735933e-01     -2.582718e-04     
 1.179600e-02      2.499041e+00      8.735917e-01     -2.582719e-04     
 1.179800e-02      2.499045e+00      8.735899e-01     -2.582720e-04     
 1.180000e-02      2.499048e+00      8.735881e-01     -2.582721e-04     
 1.180200e-02      2.499052e+00      8.735863e-01     -2.582722e-04     
 1.180400e-02      2.499057e+00      8.735843e-01     -2.582723e-04     
 1.180600e-02      2.499061e+00      8.735823e-01     -2.582725e-04     
 1.180800e-02      2.499065e+00      8.735802e-01     -2.582726e-04     
 1.181000e-02      2.499070e+00      8.735781e-01     -2.582727e-04     
 1.181200e-02      2.499074e+00      8.735759e-01     -2.582729e-04     
 1.181400e-02      2.499079e+00      8.735736e-01     -2.582730e-04     
 1.181600e-02      2.499084e+00      8.735713e-01     -2.582732e-04     
 1.181800e-02      2.499089e+00      8.735689e-01     -2.582733e-04     
 1.182000e-02      2.499095e+00      8.735664e-01     -2.582735e-04     
 1.182200e-02      2.499100e+00      8.735639e-01     -2.582736e-04     
 1.182400e-02      2.499106e+00      8.735613e-01     -2.582738e-04     
 1.182600e-02      2.499111e+00      8.735586e-01     -2.582740e-04     
 1.182800e-02      2.499117e+00      8.735559e-01     -2.582741e-04     
 1.183000e-02      2.499123e+00      8.735531e-01     -2.582743e-04     
 1.183200e-02      2.499129e+00      8.735502e-01     -2.582745e-04     
 1.183400e-02      2.499136e+00      8.735473e-01     -2.582747e-04     
 1.183600e-02      2.499142e+00      8.735443e-01     -2.582748e-04     
 1.183800e-02      2.499149e+00      8.735412e-01     -2.582750e-04     
 1.184000e-02      2.499155e+00      8.735381e-01     -2.582752e-04     
 1.184200e-02      2.499162e+00      8.735350e-01     -2.582754e-04     
 1.184400e-02      2.499169e+00      8.735318e-01     -2.582756e-04     
 1.184600e-02      2.499176e+00      8.735285e-01     -2.582758e-04     
 1.184800e-02      2.499183e+00      8.735251e-01     -2.582760e-04     
 1.185000e-02      2.499190e+00      8.735217e-01     -2.582763e-04     
 1.185200e-02      2.499198e+00      8.735183e-01     -2.582765e-04     
 1.185400e-02      2.499206e+00      8.735147e-01     -2.582767e-04     
 1.185600e-02      2.499213e+00      8.735112e-01     -2.582769e-04     
 1.185800e-02      2.499221e+00      8.735075e-01     -2.582771e-04     
 1.186000e-02      2.499229e+00      8.735038e-01     -2.582774e-04     
 1.186200e-02      2.499237e+00      8.735001e-01     -2.582776e-04     
 1.186400e-02      2.499245e+00      8.734963e-01     -2.582778e-04     
 1.186600e-02      2.499254e+00      8.734925e-01     -2.582781e-04     
 1.186800e-02      2.499262e+00      8.734886e-01     -2.582783e-04     
 1.187000e-02      2.499271e+00      8.734846e-01     -2.582786e-04     
 1.187200e-02      2.499279e+00      8.734806e-01     -2.582788e-04     
 1.187400e-02      2.499288e+00      8.734765e-01     -2.582791e-04     
 1.187600e-02      2.499297e+00      8.734724e-01     -2.582793e-04     
 1.187800e-02      2.499306e+00      8.734683e-01     -2.582796e-04     
 1.188000e-02      2.499315e+00      8.734641e-01     -2.582799e-04     
 1.188200e-02      2.499324e+00      8.734598e-01     -2.582801e-04     
 1.188400e-02      2.499333e+00      8.734555e-01     -2.582804e-04     
 1.188600e-02      2.499343e+00      8.734512e-01     -2.582807e-04     
 1.188800e-02      2.499352e+00      8.734468e-01     -2.582809e-04     
 1.189000e-02      2.499362e+00      8.734424e-01     -2.582812e-04     
 1.189200e-02      2.499372e+00      8.734379e-01     -2.582815e-04     
 1.189400e-02      2.499382e+00      8.734333e-01     -2.582818e-04     
 1.189600e-02      2.499392e+00      8.734288e-01     -2.582821e-04     
 1.189800e-02      2.499402e+00      8.734242e-01     -2.582824e-04     
 1.190000e-02      2.499412e+00      8.734195e-01     -2.582827e-04     
 1.190200e-02      2.499422e+00      8.734148e-01     -2.582830e-04     
 1.190400e-02      2.499432e+00      8.734101e-01     -2.582832e-04     
 1.190600e-02      2.499443e+00      8.734053e-01     -2.582835e-04     
 1.190800e-02      2.499453e+00      8.734005e-01     -2.582838e-04     
 1.191000e-02      2.499464e+00      8.733956e-01     -2.582842e-04     
 1.191200e-02      2.499474e+00      8.733908e-01     -2.582845e-04     
 1.191400e-02      2.499485e+00      8.733858e-01     -2.582848e-04     
 1.191600e-02      2.499496e+00      8.733809e-01     -2.582851e-04     
 1.191800e-02      2.499507e+00      8.733759e-01     -2.582854e-04     
 1.192000e-02      2.499518e+00      8.733709e-01     -2.582857e-04     
 1.192200e-02      2.499529e+00      8.733658e-01     -2.582860e-04     
 1.192400e-02      2.499540e+00      8.733607e-01     -2.582863e-04     
 1.192600e-02      2.499551e+00      8.733556e-01     -2.582867e-04     
 1.192800e-02      2.499562e+00      8.733504e-01     -2.582870e-04     
 1.193000e-02      2.499574e+00      8.733453e-01     -2.582873e-04     
 1.193200e-02      2.499585e+00      8.733400e-01     -2.582876e-04     
 1.193400e-02      2.499597e+00      8.733348e-01     -2.582880e-04     
 1.193600e-02      2.499608e+00      8.733295e-01     -2.582883e-04     
 1.193800e-02      2.499620e+00      8.733242e-01     -2.582886e-04     
 1.194000e-02      2.499631e+00      8.733189e-01     -2.582890e-04     
 1.194200e-02      2.499643e+00      8.733136e-01     -2.582893e-04     
 1.194400e-02      2.499655e+00      8.733082e-01     -2.582896e-04     
 1.194600e-02      2.499667e+00      8.733028e-01     -2.582900e-04     
 1.194800e-02      2.499679e+00      8.732974e-01     -2.582903e-04     
 1.195000e-02      2.499690e+00      8.732920e-01     -2.582906e-04     
 1.195200e-02      2.499702e+00      8.732866e-01     -2.582910e-04     
 1.195400e-02      2.499714e+00      8.732811e-01     -2.582913e-04     
 1.195600e-02      2.499727e+00      8.732756e-01     -2.582917e-04     
 1.195800e-02      2.499739e+00      8.732701e-01     -2.582920e-04     
 1.196000e-02      2.499751e+00      8.732646e-01     -2.582924e-04     
 1.196200e-02      2.499763e+00      8.732590e-01     -2.582927e-04     
 1.196400e-02      2.499775e+00      8.732535e-01     -2.582930e-04     
 1.196600e-02      2.499787e+00      8.732479e-01     -2.582934e-04     
 1.196800e-02      2.499800e+00      8.732423e-01     -2.582937e-04     
 1.197000e-02      2.499812e+00      8.732368e-01     -2.582941e-04     
 1.197200e-02      2.499824e+00      8.732312e-01     -2.582944e-04     
 1.197400e-02      2.499837e+00      8.732255e-01     -2.582948e-04     
 1.197600e-02      2.499849e+00      8.732199e-01     -2.582951e-04     
 1.197800e-02      2.499862e+00      8.732143e-01     -2.582955e-04     
 1.198000e-02      2.499874e+00      8.732087e-01     -2.582959e-04     
 1.198200e-02      2.499887e+00      8.732030e-01     -2.582962e-04     
 1.198400e-02      2.499899e+00      8.731974e-01     -2.582966e-04     
 1.198600e-02      2.499912e+00      8.731917e-01     -2.582969e-04     
 1.198800e-02      2.499924e+00      8.731861e-01     -2.582973e-04     
 1.199000e-02      2.499937e+00      8.731804e-01     -2.582976e-04     
 1.199200e-02      2.499949e+00      8.731747e-01     -2.582980e-04     
 1.199400e-02      2.499962e+00      8.731691e-01     -2.582983e-04     
 1.199600e-02      2.499974e+00      8.731634e-01     -2.582987e-04     
 1.199800e-02      2.499987e+00      8.731578e-01     -2.582990e-04     
 1.200000e-02      2.500000e+00      8.731521e-01     -2.582994e-04     
 1.200200e-02      2.500012e+00      8.731464e-01     -2.582997e-04     
 1.200400e-02      2.500025e+00      8.731408e-01     -2.583001e-04     
 1.200600e-02      2.500037e+00      8.731351e-01     -2.583005e-04     
 1.200800e-02      2.500050e+00      8.731295e-01     -2.583008e-04     
 1.201000e-02      2.500062e+00      8.731238e-01     -2.583012e-04     
 1.201200e-02      2.500075e+00      8.731182e-01     -2.583015e-04     
 1.201400e-02      2.500087e+00      8.731126e-01     -2.583019e-04     
 1.201600e-02      2.500100e+00      8.731070e-01     -2.583022e-04     
 1.201800e-02      2.500112e+00      8.731014e-01     -2.583026e-04     
 1.202000e-02      2.500125e+00      8.730958e-01     -2.583029e-04     
 1.202200e-02      2.500137e+00      8.730902e-01     -2.583033e-04     
 1.202400e-02      2.500150e+00      8.730846e-01     -2.583036e-04     
 1.202600e-02      2.500162e+00      8.730790e-01     -2.583040e-04     
 1.202800e-02      2.500175e+00      8.730735e-01     -2.583043e-04     
 1.203000e-02      2.500187e+00      8.730679e-01     -2.583047e-04     
 1.203200e-02      2.500199e+00      8.730624e-01     -2.583050e-04     
 1.203400e-02      2.500212e+00      8.730569e-01     -2.583054e-04     
 1.203600e-02      2.500224e+00      8.730514e-01     -2.583057e-04     
 1.203800e-02      2.500236e+00      8.730460e-01     -2.583060e-04     
 1.204000e-02      2.500248e+00      8.730405e-01     -2.583064e-04     
 1.204200e-02      2.500260e+00      8.730351e-01     -2.583067e-04     
 1.204400e-02      2.500272e+00      8.730297e-01     -2.583071e-04     
 1.204600e-02      2.500285e+00      8.730243e-01     -2.583074e-04     
 1.204800e-02      2.500297e+00      8.730189e-01     -2.583077e-04     
 1.205000e-02      2.500309e+00      8.730136e-01     -2.583081e-04     
 1.205200e-02      2.500320e+00      8.730083e-01     -2.583084e-04     
 1.205400e-02      2.500332e+00      8.730030e-01     -2.583087e-04     
 1.205600e-02      2.500344e+00      8.729977e-01     -2.583091e-04     
 1.205800e-02      2.500356e+00      8.729925e-01     -2.583094e-04     
 1.206000e-02      2.500368e+00      8.729873e-01     -2.583097e-04     
 1.206200e-02      2.500379e+00      8.729821e-01     -2.583100e-04     
 1.206400e-02      2.500391e+00      8.729769e-01     -2.583104e-04     
 1.206600e-02      2.500402e+00      8.729718e-01     -2.583107e-04     
 1.206800e-02      2.500414e+00      8.729667e-01     -2.583110e-04     
 1.207000e-02      2.500425e+00      8.729617e-01     -2.583113e-04     
 1.207200e-02      2.500437e+00      8.729566e-01     -2.583116e-04     
 1.207400e-02      2.500448e+00      8.729516e-01     -2.583119e-04     
 1.207600e-02      2.500459e+00      8.729467e-01     -2.583123e-04     
 1.207800e-02      2.500470e+00      8.729417e-01     -2.583126e-04     
 1.208000e-02      2.500481e+00      8.729368e-01     -2.583129e-04     
 1.208200e-02      2.500492e+00      8.729320e-01     -2.583132e-04     
 1.208400e-02      2.500503e+00      8.729271e-01     -2.583135e-04     
 1.208600e-02      2.500514e+00      8.729224e-01     -2.583138e-04     
 1.208800e-02      2.500525e+00      8.729176e-01     -2.583141e-04     
 1.209000e-02      2.500535e+00      8.729129e-01     -2.583144e-04     
 1.209200e-02      2.500546e+00      8.729082e-01     -2.583147e-04     
 1.209400e-02      2.500556e+00      8.729036e-01     -2.583149e-04     
 1.209600e-02      2.500567e+00      8.728990e-01     -2.583152e-04     
 1.209800e-02      2.500577e+00      8.728945e-01     -2.583155e-04     
 1.210000e-02      2.500587e+00      8.728899e-01     -2.583158e-04     
 1.210200e-02      2.500597e+00      8.728855e-01     -2.583161e-04     
 1.210400e-02      2.500607e+00      8.728811e-01     -2.583164e-04     
 1.210600e-02      2.500617e+00      8.728767e-01     -2.583166e-04     
 1.210800e-02      2.500627e+00      8.728723e-01     -2.583169e-04     
 1.211000e-02      2.500637e+00      8.728681e-01     -2.583172e-04     
 1.211200e-02      2.500647e+00      8.728638e-01     -2.583174e-04     
 1.211400e-02      2.500656e+00      8.728596e-01     -2.583177e-04     
 1.211600e-02      2.500666e+00      8.728555e-01     -2.583180e-04     
 1.211800e-02      2.500675e+00      8.728514e-01     -2.583182e-04     
 1.212000e-02      2.500684e+00      8.728473e-01     -2.583185e-04     
 1.212200e-02      2.500693e+00      8.728433e-01     -2.583187e-04     
 1.212400e-02      2.500702e+00      8.728394e-01     -2.583190e-04     
 1.212600e-02      2.500711e+00      8.728355e-01     -2.583192e-04     
 1.212800e-02      2.500720e+00      8.728316e-01     -2.583195e-04     
 1.213000e-02      2.500728e+00      8.728278e-01     -2.583197e-04     
 1.213200e-02      2.500737e+00      8.728241e-01     -2.583199e-04     
 1.213400e-02      2.500745e+00      8.728204e-01     -2.583202e-04     
 1.213600e-02      2.500754e+00      8.728167e-01     -2.583204e-04     
 1.213800e-02      2.500762e+00      8.728132e-01     -2.583206e-04     
 1.214000e-02      2.500770e+00      8.728096e-01     -2.583208e-04     
 1.214200e-02      2.500778e+00      8.728061e-01     -2.583210e-04     
 1.214400e-02      2.500786e+00      8.728027e-01     -2.583213e-04     
 1.214600e-02      2.500793e+00      8.727993e-01     -2.583215e-04     
 1.214800e-02      2.500801e+00      8.727960e-01     -2.583217e-04     
 1.215000e-02      2.500809e+00      8.727928e-01     -2.583219e-04     
