
time (s)          v("VIN" ?resul    v("VOUT" ?resu    getData("VDD:p
 4.476000e-03      2.500150e+00      1.837406e+00     -1.590222e-04     
 4.478000e-03      2.500137e+00      1.837425e+00     -1.590212e-04     
 4.480000e-03      2.500125e+00      1.837445e+00     -1.590202e-04     
 4.482000e-03      2.500112e+00      1.837464e+00     -1.590192e-04     
 4.484000e-03      2.500100e+00      1.837484e+00     -1.590183e-04     
 4.486000e-03      2.500087e+00      1.837503e+00     -1.590173e-04     
 4.488000e-03      2.500075e+00      1.837523e+00     -1.590163e-04     
 4.490000e-03      2.500062e+00      1.837542e+00     -1.590153e-04     
 4.492000e-03      2.500050e+00      1.837562e+00     -1.590143e-04     
 4.494000e-03      2.500037e+00      1.837582e+00     -1.590133e-04     
 4.496000e-03      2.500025e+00      1.837601e+00     -1.590124e-04     
 4.498000e-03      2.500012e+00      1.837621e+00     -1.590114e-04     
 4.500000e-03      2.500000e+00      1.837640e+00     -1.590104e-04     
 4.502000e-03      2.499987e+00      1.837660e+00     -1.590094e-04     
 4.504000e-03      2.499974e+00      1.837680e+00     -1.590084e-04     
 4.506000e-03      2.499962e+00      1.837699e+00     -1.590074e-04     
 4.508000e-03      2.499949e+00      1.837719e+00     -1.590064e-04     
 4.510000e-03      2.499937e+00      1.837738e+00     -1.590055e-04     
 4.512000e-03      2.499924e+00      1.837758e+00     -1.590045e-04     
 4.514000e-03      2.499912e+00      1.837777e+00     -1.590035e-04     
 4.516000e-03      2.499899e+00      1.837797e+00     -1.590025e-04     
 4.518000e-03      2.499887e+00      1.837816e+00     -1.590015e-04     
 4.520000e-03      2.499874e+00      1.837836e+00     -1.590006e-04     
 4.522000e-03      2.499862e+00      1.837855e+00     -1.589996e-04     
 4.524000e-03      2.499849e+00      1.837875e+00     -1.589986e-04     
 4.526000e-03      2.499837e+00      1.837894e+00     -1.589976e-04     
 4.528000e-03      2.499824e+00      1.837913e+00     -1.589967e-04     
 4.530000e-03      2.499812e+00      1.837933e+00     -1.589957e-04     
 4.532000e-03      2.499800e+00      1.837952e+00     -1.589947e-04     
 4.534000e-03      2.499787e+00      1.837971e+00     -1.589938e-04     
 4.536000e-03      2.499775e+00      1.837990e+00     -1.589928e-04     
 4.538000e-03      2.499763e+00      1.838009e+00     -1.589918e-04     
 4.540000e-03      2.499751e+00      1.838028e+00     -1.589909e-04     
 4.542000e-03      2.499739e+00      1.838047e+00     -1.589899e-04     
 4.544000e-03      2.499727e+00      1.838066e+00     -1.589890e-04     
 4.546000e-03      2.499714e+00      1.838084e+00     -1.589881e-04     
 4.548000e-03      2.499702e+00      1.838103e+00     -1.589871e-04     
 4.550000e-03      2.499690e+00      1.838122e+00     -1.589862e-04     
 4.552000e-03      2.499679e+00      1.838140e+00     -1.589852e-04     
 4.554000e-03      2.499667e+00      1.838159e+00     -1.589843e-04     
 4.556000e-03      2.499655e+00      1.838177e+00     -1.589834e-04     
 4.558000e-03      2.499643e+00      1.838195e+00     -1.589825e-04     
 4.560000e-03      2.499631e+00      1.838214e+00     -1.589816e-04     
 4.562000e-03      2.499620e+00      1.838232e+00     -1.589806e-04     
 4.564000e-03      2.499608e+00      1.838250e+00     -1.589797e-04     
 4.566000e-03      2.499597e+00      1.838268e+00     -1.589788e-04     
 4.568000e-03      2.499585e+00      1.838285e+00     -1.589780e-04     
 4.570000e-03      2.499574e+00      1.838303e+00     -1.589771e-04     
 4.572000e-03      2.499562e+00      1.838321e+00     -1.589762e-04     
 4.574000e-03      2.499551e+00      1.838338e+00     -1.589753e-04     
 4.576000e-03      2.499540e+00      1.838355e+00     -1.589744e-04     
 4.578000e-03      2.499529e+00      1.838373e+00     -1.589736e-04     
 4.580000e-03      2.499518e+00      1.838390e+00     -1.589727e-04     
 4.582000e-03      2.499507e+00      1.838407e+00     -1.589719e-04     
 4.584000e-03      2.499496e+00      1.838423e+00     -1.589710e-04     
 4.586000e-03      2.499485e+00      1.838440e+00     -1.589702e-04     
 4.588000e-03      2.499474e+00      1.838457e+00     -1.589693e-04     
 4.590000e-03      2.499464e+00      1.838473e+00     -1.589685e-04     
 4.592000e-03      2.499453e+00      1.838489e+00     -1.589677e-04     
 4.594000e-03      2.499443e+00      1.838506e+00     -1.589669e-04     
 4.596000e-03      2.499432e+00      1.838522e+00     -1.589661e-04     
 4.598000e-03      2.499422e+00      1.838538e+00     -1.589653e-04     
 4.600000e-03      2.499412e+00      1.838553e+00     -1.589645e-04     
 4.602000e-03      2.499402e+00      1.838569e+00     -1.589637e-04     
 4.604000e-03      2.499392e+00      1.838584e+00     -1.589629e-04     
 4.606000e-03      2.499382e+00      1.838599e+00     -1.589622e-04     
 4.608000e-03      2.499372e+00      1.838614e+00     -1.589614e-04     
 4.610000e-03      2.499362e+00      1.838629e+00     -1.589607e-04     
 4.612000e-03      2.499352e+00      1.838644e+00     -1.589599e-04     
 4.614000e-03      2.499343e+00      1.838659e+00     -1.589592e-04     
 4.616000e-03      2.499333e+00      1.838673e+00     -1.589585e-04     
 4.618000e-03      2.499324e+00      1.838687e+00     -1.589577e-04     
 4.620000e-03      2.499315e+00      1.838701e+00     -1.589570e-04     
 4.622000e-03      2.499306e+00      1.838715e+00     -1.589563e-04     
 4.624000e-03      2.499297e+00      1.838729e+00     -1.589557e-04     
 4.626000e-03      2.499288e+00      1.838742e+00     -1.589550e-04     
 4.628000e-03      2.499279e+00      1.838756e+00     -1.589543e-04     
 4.630000e-03      2.499271e+00      1.838769e+00     -1.589536e-04     
 4.632000e-03      2.499262e+00      1.838782e+00     -1.589530e-04     
 4.634000e-03      2.499254e+00      1.838794e+00     -1.589524e-04     
 4.636000e-03      2.499245e+00      1.838807e+00     -1.589517e-04     
 4.638000e-03      2.499237e+00      1.838819e+00     -1.589511e-04     
 4.640000e-03      2.499229e+00      1.838831e+00     -1.589505e-04     
 4.642000e-03      2.499221e+00      1.838843e+00     -1.589499e-04     
 4.644000e-03      2.499213e+00      1.838855e+00     -1.589493e-04     
 4.646000e-03      2.499206e+00      1.838867e+00     -1.589487e-04     
 4.648000e-03      2.499198e+00      1.838878e+00     -1.589482e-04     
 4.650000e-03      2.499190e+00      1.838889e+00     -1.589476e-04     
 4.652000e-03      2.499183e+00      1.838900e+00     -1.589471e-04     
 4.654000e-03      2.499176e+00      1.838911e+00     -1.589465e-04     
 4.656000e-03      2.499169e+00      1.838921e+00     -1.589460e-04     
 4.658000e-03      2.499162e+00      1.838931e+00     -1.589455e-04     
 4.660000e-03      2.499155e+00      1.838941e+00     -1.589450e-04     
 4.662000e-03      2.499149e+00      1.838951e+00     -1.589445e-04     
 4.664000e-03      2.499142e+00      1.838961e+00     -1.589440e-04     
 4.666000e-03      2.499136e+00      1.838970e+00     -1.589435e-04     
 4.668000e-03      2.499129e+00      1.838979e+00     -1.589431e-04     
 4.670000e-03      2.499123e+00      1.838988e+00     -1.589426e-04     
 4.672000e-03      2.499117e+00      1.838997e+00     -1.589422e-04     
 4.674000e-03      2.499111e+00      1.839005e+00     -1.589418e-04     
 4.676000e-03      2.499106e+00      1.839013e+00     -1.589414e-04     
 4.678000e-03      2.499100e+00      1.839021e+00     -1.589410e-04     
 4.680000e-03      2.499095e+00      1.839029e+00     -1.589406e-04     
 4.682000e-03      2.499089e+00      1.839036e+00     -1.589402e-04     
 4.684000e-03      2.499084e+00      1.839043e+00     -1.589398e-04     
 4.686000e-03      2.499079e+00      1.839050e+00     -1.589395e-04     
 4.688000e-03      2.499074e+00      1.839057e+00     -1.589391e-04     
 4.690000e-03      2.499070e+00      1.839064e+00     -1.589388e-04     
 4.692000e-03      2.499065e+00      1.839070e+00     -1.589385e-04     
 4.694000e-03      2.499061e+00      1.839076e+00     -1.589382e-04     
 4.696000e-03      2.499057e+00      1.839082e+00     -1.589379e-04     
 4.698000e-03      2.499052e+00      1.839087e+00     -1.589376e-04     
 4.700000e-03      2.499048e+00      1.839092e+00     -1.589374e-04     
 4.702000e-03      2.499045e+00      1.839097e+00     -1.589371e-04     
 4.704000e-03      2.499041e+00      1.839102e+00     -1.589369e-04     
 4.706000e-03      2.499037e+00      1.839107e+00     -1.589367e-04     
 4.708000e-03      2.499034e+00      1.839111e+00     -1.589364e-04     
 4.710000e-03      2.499031e+00      1.839115e+00     -1.589362e-04     
 4.712000e-03      2.499028e+00      1.839118e+00     -1.589361e-04     
 4.714000e-03      2.499025e+00      1.839122e+00     -1.589359e-04     
 4.716000e-03      2.499022e+00      1.839125e+00     -1.589357e-04     
 4.718000e-03      2.499020e+00      1.839128e+00     -1.589356e-04     
 4.720000e-03      2.499017e+00      1.839131e+00     -1.589354e-04     
 4.722000e-03      2.499015e+00      1.839133e+00     -1.589353e-04     
 4.724000e-03      2.499013e+00      1.839135e+00     -1.589352e-04     
 4.726000e-03      2.499011e+00      1.839137e+00     -1.589351e-04     
 4.728000e-03      2.499009e+00      1.839139e+00     -1.589350e-04     
 4.730000e-03      2.499007e+00      1.839140e+00     -1.589350e-04     
 4.732000e-03      2.499006e+00      1.839141e+00     -1.589349e-04     
 4.734000e-03      2.499005e+00      1.839142e+00     -1.589349e-04     
 4.736000e-03      2.499003e+00      1.839143e+00     -1.589348e-04     
 4.738000e-03      2.499002e+00      1.839143e+00     -1.589348e-04     
 4.740000e-03      2.499001e+00      1.839143e+00     -1.589348e-04     
 4.742000e-03      2.499001e+00      1.839143e+00     -1.589348e-04     
 4.744000e-03      2.499000e+00      1.839143e+00     -1.589348e-04     
 4.746000e-03      2.499000e+00      1.839142e+00     -1.589349e-04     
 4.748000e-03      2.499000e+00      1.839141e+00     -1.589349e-04     
 4.750000e-03      2.499000e+00      1.839140e+00     -1.589350e-04     
 4.752000e-03      2.499000e+00      1.839138e+00     -1.589351e-04     
 4.754000e-03      2.499000e+00      1.839137e+00     -1.589351e-04     
 4.756000e-03      2.499000e+00      1.839135e+00     -1.589352e-04     
 4.758000e-03      2.499001e+00      1.839132e+00     -1.589354e-04     
 4.760000e-03      2.499001e+00      1.839130e+00     -1.589355e-04     
 4.762000e-03      2.499002e+00      1.839127e+00     -1.589356e-04     
 4.764000e-03      2.499003e+00      1.839124e+00     -1.589358e-04     
 4.766000e-03      2.499005e+00      1.839121e+00     -1.589359e-04     
 4.768000e-03      2.499006e+00      1.839117e+00     -1.589361e-04     
 4.770000e-03      2.499007e+00      1.839114e+00     -1.589363e-04     
 4.772000e-03      2.499009e+00      1.839109e+00     -1.589365e-04     
 4.774000e-03      2.499011e+00      1.839105e+00     -1.589367e-04     
 4.776000e-03      2.499013e+00      1.839101e+00     -1.589370e-04     
 4.778000e-03      2.499015e+00      1.839096e+00     -1.589372e-04     
 4.780000e-03      2.499017e+00      1.839091e+00     -1.589375e-04     
 4.782000e-03      2.499020e+00      1.839085e+00     -1.589377e-04     
 4.784000e-03      2.499022e+00      1.839080e+00     -1.589380e-04     
 4.786000e-03      2.499025e+00      1.839074e+00     -1.589383e-04     
 4.788000e-03      2.499028e+00      1.839068e+00     -1.589386e-04     
 4.790000e-03      2.499031e+00      1.839062e+00     -1.589389e-04     
 4.792000e-03      2.499034e+00      1.839055e+00     -1.589393e-04     
 4.794000e-03      2.499037e+00      1.839048e+00     -1.589396e-04     
 4.796000e-03      2.499041e+00      1.839041e+00     -1.589399e-04     
 4.798000e-03      2.499045e+00      1.839034e+00     -1.589403e-04     
 4.800000e-03      2.499048e+00      1.839026e+00     -1.589407e-04     
 4.802000e-03      2.499052e+00      1.839019e+00     -1.589411e-04     
 4.804000e-03      2.499057e+00      1.839011e+00     -1.589415e-04     
 4.806000e-03      2.499061e+00      1.839002e+00     -1.589419e-04     
 4.808000e-03      2.499065e+00      1.838994e+00     -1.589423e-04     
 4.810000e-03      2.499070e+00      1.838985e+00     -1.589428e-04     
 4.812000e-03      2.499074e+00      1.838976e+00     -1.589432e-04     
 4.814000e-03      2.499079e+00      1.838967e+00     -1.589437e-04     
 4.816000e-03      2.499084e+00      1.838958e+00     -1.589442e-04     
 4.818000e-03      2.499089e+00      1.838948e+00     -1.589446e-04     
 4.820000e-03      2.499095e+00      1.838938e+00     -1.589451e-04     
 4.822000e-03      2.499100e+00      1.838928e+00     -1.589456e-04     
 4.824000e-03      2.499106e+00      1.838918e+00     -1.589462e-04     
 4.826000e-03      2.499111e+00      1.838907e+00     -1.589467e-04     
 4.828000e-03      2.499117e+00      1.838896e+00     -1.589472e-04     
 4.830000e-03      2.499123e+00      1.838885e+00     -1.589478e-04     
 4.832000e-03      2.499129e+00      1.838874e+00     -1.589483e-04     
 4.834000e-03      2.499136e+00      1.838863e+00     -1.589489e-04     
 4.836000e-03      2.499142e+00      1.838851e+00     -1.589495e-04     
 4.838000e-03      2.499149e+00      1.838839e+00     -1.589501e-04     
 4.840000e-03      2.499155e+00      1.838827e+00     -1.589507e-04     
 4.842000e-03      2.499162e+00      1.838815e+00     -1.589513e-04     
 4.844000e-03      2.499169e+00      1.838803e+00     -1.589519e-04     
 4.846000e-03      2.499176e+00      1.838790e+00     -1.589526e-04     
 4.848000e-03      2.499183e+00      1.838777e+00     -1.589532e-04     
 4.850000e-03      2.499190e+00      1.838764e+00     -1.589539e-04     
 4.852000e-03      2.499198e+00      1.838751e+00     -1.589545e-04     
 4.854000e-03      2.499206e+00      1.838738e+00     -1.589552e-04     
 4.856000e-03      2.499213e+00      1.838724e+00     -1.589559e-04     
 4.858000e-03      2.499221e+00      1.838710e+00     -1.589566e-04     
 4.860000e-03      2.499229e+00      1.838696e+00     -1.589573e-04     
 4.862000e-03      2.499237e+00      1.838682e+00     -1.589580e-04     
 4.864000e-03      2.499245e+00      1.838668e+00     -1.589587e-04     
 4.866000e-03      2.499254e+00      1.838654e+00     -1.589594e-04     
 4.868000e-03      2.499262e+00      1.838639e+00     -1.589602e-04     
 4.870000e-03      2.499271e+00      1.838624e+00     -1.589609e-04     
 4.872000e-03      2.499279e+00      1.838609e+00     -1.589617e-04     
 4.874000e-03      2.499288e+00      1.838594e+00     -1.589624e-04     
 4.876000e-03      2.499297e+00      1.838579e+00     -1.589632e-04     
 4.878000e-03      2.499306e+00      1.838563e+00     -1.589640e-04     
 4.880000e-03      2.499315e+00      1.838547e+00     -1.589648e-04     
 4.882000e-03      2.499324e+00      1.838532e+00     -1.589656e-04     
 4.884000e-03      2.499333e+00      1.838516e+00     -1.589664e-04     
 4.886000e-03      2.499343e+00      1.838500e+00     -1.589672e-04     
 4.888000e-03      2.499352e+00      1.838483e+00     -1.589680e-04     
 4.890000e-03      2.499362e+00      1.838467e+00     -1.589688e-04     
 4.892000e-03      2.499372e+00      1.838451e+00     -1.589696e-04     
 4.894000e-03      2.499382e+00      1.838434e+00     -1.589705e-04     
 4.896000e-03      2.499392e+00      1.838417e+00     -1.589713e-04     
 4.898000e-03      2.499402e+00      1.838400e+00     -1.589722e-04     
 4.900000e-03      2.499412e+00      1.838383e+00     -1.589730e-04     
 4.902000e-03      2.499422e+00      1.838366e+00     -1.589739e-04     
 4.904000e-03      2.499432e+00      1.838349e+00     -1.589748e-04     
 4.906000e-03      2.499443e+00      1.838331e+00     -1.589756e-04     
 4.908000e-03      2.499453e+00      1.838314e+00     -1.589765e-04     
 4.910000e-03      2.499464e+00      1.838296e+00     -1.589774e-04     
 4.912000e-03      2.499474e+00      1.838278e+00     -1.589783e-04     
 4.914000e-03      2.499485e+00      1.838261e+00     -1.589792e-04     
 4.916000e-03      2.499496e+00      1.838243e+00     -1.589801e-04     
 4.918000e-03      2.499507e+00      1.838225e+00     -1.589810e-04     
 4.920000e-03      2.499518e+00      1.838206e+00     -1.589819e-04     
 4.922000e-03      2.499529e+00      1.838188e+00     -1.589828e-04     
 4.924000e-03      2.499540e+00      1.838170e+00     -1.589838e-04     
 4.926000e-03      2.499551e+00      1.838151e+00     -1.589847e-04     
 4.928000e-03      2.499562e+00      1.838133e+00     -1.589856e-04     
 4.930000e-03      2.499574e+00      1.838114e+00     -1.589866e-04     
 4.932000e-03      2.499585e+00      1.838095e+00     -1.589875e-04     
 4.934000e-03      2.499597e+00      1.838077e+00     -1.589884e-04     
 4.936000e-03      2.499608e+00      1.838058e+00     -1.589894e-04     
 4.938000e-03      2.499620e+00      1.838039e+00     -1.589903e-04     
 4.940000e-03      2.499631e+00      1.838020e+00     -1.589913e-04     
 4.942000e-03      2.499643e+00      1.838001e+00     -1.589923e-04     
 4.944000e-03      2.499655e+00      1.837982e+00     -1.589932e-04     
 4.946000e-03      2.499667e+00      1.837963e+00     -1.589942e-04     
 4.948000e-03      2.499679e+00      1.837944e+00     -1.589951e-04     
 4.950000e-03      2.499690e+00      1.837924e+00     -1.589961e-04     
 4.952000e-03      2.499702e+00      1.837905e+00     -1.589971e-04     
 4.954000e-03      2.499714e+00      1.837886e+00     -1.589981e-04     
 4.956000e-03      2.499727e+00      1.837866e+00     -1.589990e-04     
 4.958000e-03      2.499739e+00      1.837847e+00     -1.590000e-04     
 4.960000e-03      2.499751e+00      1.837827e+00     -1.590010e-04     
 4.962000e-03      2.499763e+00      1.837808e+00     -1.590020e-04     
 4.964000e-03      2.499775e+00      1.837788e+00     -1.590029e-04     
 4.966000e-03      2.499787e+00      1.837769e+00     -1.590039e-04     
 4.968000e-03      2.499800e+00      1.837749e+00     -1.590049e-04     
 4.970000e-03      2.499812e+00      1.837729e+00     -1.590059e-04     
 4.972000e-03      2.499824e+00      1.837710e+00     -1.590069e-04     
 4.974000e-03      2.499837e+00      1.837690e+00     -1.590079e-04     
 4.976000e-03      2.499849e+00      1.837671e+00     -1.590089e-04     
 4.978000e-03      2.499862e+00      1.837651e+00     -1.590099e-04     
 4.980000e-03      2.499874e+00      1.837631e+00     -1.590108e-04     
 4.982000e-03      2.499887e+00      1.837612e+00     -1.590118e-04     
 4.984000e-03      2.499899e+00      1.837592e+00     -1.590128e-04     
 4.986000e-03      2.499912e+00      1.837572e+00     -1.590138e-04     
 4.988000e-03      2.499924e+00      1.837553e+00     -1.590148e-04     
 4.990000e-03      2.499937e+00      1.837533e+00     -1.590158e-04     
 4.992000e-03      2.499949e+00      1.837513e+00     -1.590168e-04     
 4.994000e-03      2.499962e+00      1.837494e+00     -1.590178e-04     
 4.996000e-03      2.499974e+00      1.837474e+00     -1.590187e-04     
 4.998000e-03      2.499987e+00      1.837455e+00     -1.590197e-04     
 5.000000e-03      2.500000e+00      1.837435e+00     -1.590207e-04     
 5.002000e-03      2.500012e+00      1.837416e+00     -1.590217e-04     
 5.004000e-03      2.500025e+00      1.837396e+00     -1.590227e-04     
 5.006000e-03      2.500037e+00      1.837377e+00     -1.590236e-04     
 5.008000e-03      2.500050e+00      1.837357e+00     -1.590246e-04     
 5.010000e-03      2.500062e+00      1.837338e+00     -1.590256e-04     
 5.012000e-03      2.500075e+00      1.837319e+00     -1.590266e-04     
 5.014000e-03      2.500087e+00      1.837300e+00     -1.590275e-04     
 5.016000e-03      2.500100e+00      1.837280e+00     -1.590285e-04     
 5.018000e-03      2.500112e+00      1.837261e+00     -1.590295e-04     
 5.020000e-03      2.500125e+00      1.837242e+00     -1.590304e-04     
 5.022000e-03      2.500137e+00      1.837223e+00     -1.590314e-04     
 5.024000e-03      2.500150e+00      1.837204e+00     -1.590323e-04     
 5.026000e-03      2.500162e+00      1.837185e+00     -1.590333e-04     
 5.028000e-03      2.500175e+00      1.837166e+00     -1.590342e-04     
 5.030000e-03      2.500187e+00      1.837148e+00     -1.590352e-04     
 5.032000e-03      2.500199e+00      1.837129e+00     -1.590361e-04     
 5.034000e-03      2.500212e+00      1.837110e+00     -1.590370e-04     
 5.036000e-03      2.500224e+00      1.837092e+00     -1.590380e-04     
 5.038000e-03      2.500236e+00      1.837073e+00     -1.590389e-04     
 5.040000e-03      2.500248e+00      1.837055e+00     -1.590398e-04     
 5.042000e-03      2.500260e+00      1.837037e+00     -1.590407e-04     
 5.044000e-03      2.500272e+00      1.837018e+00     -1.590417e-04     
 5.046000e-03      2.500285e+00      1.837000e+00     -1.590426e-04     
 5.048000e-03      2.500297e+00      1.836982e+00     -1.590435e-04     
 5.050000e-03      2.500309e+00      1.836964e+00     -1.590444e-04     
 5.052000e-03      2.500320e+00      1.836947e+00     -1.590453e-04     
 5.054000e-03      2.500332e+00      1.836929e+00     -1.590462e-04     
 5.056000e-03      2.500344e+00      1.836911e+00     -1.590470e-04     
 5.058000e-03      2.500356e+00      1.836894e+00     -1.590479e-04     
 5.060000e-03      2.500368e+00      1.836876e+00     -1.590488e-04     
 5.062000e-03      2.500379e+00      1.836859e+00     -1.590497e-04     
 5.064000e-03      2.500391e+00      1.836842e+00     -1.590505e-04     
 5.066000e-03      2.500402e+00      1.836825e+00     -1.590514e-04     
 5.068000e-03      2.500414e+00      1.836808e+00     -1.590522e-04     
 5.070000e-03      2.500425e+00      1.836791e+00     -1.590531e-04     
 5.072000e-03      2.500437e+00      1.836775e+00     -1.590539e-04     
 5.074000e-03      2.500448e+00      1.836758e+00     -1.590547e-04     
 5.076000e-03      2.500459e+00      1.836742e+00     -1.590556e-04     
 5.078000e-03      2.500470e+00      1.836726e+00     -1.590564e-04     
 5.080000e-03      2.500481e+00      1.836709e+00     -1.590572e-04     
 5.082000e-03      2.500492e+00      1.836693e+00     -1.590580e-04     
 5.084000e-03      2.500503e+00      1.836678e+00     -1.590588e-04     
 5.086000e-03      2.500514e+00      1.836662e+00     -1.590596e-04     
 5.088000e-03      2.500525e+00      1.836646e+00     -1.590604e-04     
 5.090000e-03      2.500535e+00      1.836631e+00     -1.590611e-04     
 5.092000e-03      2.500546e+00      1.836616e+00     -1.590619e-04     
 5.094000e-03      2.500556e+00      1.836601e+00     -1.590627e-04     
 5.096000e-03      2.500567e+00      1.836586e+00     -1.590634e-04     
 5.098000e-03      2.500577e+00      1.836571e+00     -1.590642e-04     
 5.100000e-03      2.500587e+00      1.836556e+00     -1.590649e-04     
 5.102000e-03      2.500597e+00      1.836542e+00     -1.590656e-04     
 5.104000e-03      2.500607e+00      1.836527e+00     -1.590663e-04     
 5.106000e-03      2.500617e+00      1.836513e+00     -1.590671e-04     
 5.108000e-03      2.500627e+00      1.836499e+00     -1.590678e-04     
 5.110000e-03      2.500637e+00      1.836485e+00     -1.590685e-04     
 5.112000e-03      2.500647e+00      1.836472e+00     -1.590691e-04     
 5.114000e-03      2.500656e+00      1.836458e+00     -1.590698e-04     
 5.116000e-03      2.500666e+00      1.836445e+00     -1.590705e-04     
 5.118000e-03      2.500675e+00      1.836432e+00     -1.590711e-04     
 5.120000e-03      2.500684e+00      1.836419e+00     -1.590718e-04     
 5.122000e-03      2.500693e+00      1.836406e+00     -1.590724e-04     
 5.124000e-03      2.500702e+00      1.836394e+00     -1.590731e-04     
 5.126000e-03      2.500711e+00      1.836381e+00     -1.590737e-04     
 5.128000e-03      2.500720e+00      1.836369e+00     -1.590743e-04     
 5.130000e-03      2.500728e+00      1.836357e+00     -1.590749e-04     
 5.132000e-03      2.500737e+00      1.836345e+00     -1.590755e-04     
 5.134000e-03      2.500745e+00      1.836333e+00     -1.590761e-04     
 5.136000e-03      2.500754e+00      1.836322e+00     -1.590767e-04     
 5.138000e-03      2.500762e+00      1.836311e+00     -1.590772e-04     
 5.140000e-03      2.500770e+00      1.836300e+00     -1.590778e-04     
 5.142000e-03      2.500778e+00      1.836289e+00     -1.590783e-04     
 5.144000e-03      2.500786e+00      1.836278e+00     -1.590789e-04     
 5.146000e-03      2.500793e+00      1.836268e+00     -1.590794e-04     
 5.148000e-03      2.500801e+00      1.836257e+00     -1.590799e-04     
 5.150000e-03      2.500809e+00      1.836247e+00     -1.590804e-04     
 5.152000e-03      2.500816e+00      1.836237e+00     -1.590809e-04     
 5.154000e-03      2.500823e+00      1.836228e+00     -1.590814e-04     
 5.156000e-03      2.500830e+00      1.836218e+00     -1.590819e-04     
 5.158000e-03      2.500837e+00      1.836209e+00     -1.590824e-04     
 5.160000e-03      2.500844e+00      1.836200e+00     -1.590828e-04     
 5.162000e-03      2.500850e+00      1.836191e+00     -1.590833e-04     
 5.164000e-03      2.500857e+00      1.836182e+00     -1.590837e-04     
 5.166000e-03      2.500863e+00      1.836174e+00     -1.590841e-04     
 5.168000e-03      2.500870e+00      1.836166e+00     -1.590845e-04     
 5.170000e-03      2.500876e+00      1.836158e+00     -1.590849e-04     
 5.172000e-03      2.500882e+00      1.836150e+00     -1.590853e-04     
 5.174000e-03      2.500888e+00      1.836142e+00     -1.590857e-04     
 5.176000e-03      2.500893e+00      1.836135e+00     -1.590861e-04     
 5.178000e-03      2.500899e+00      1.836128e+00     -1.590864e-04     
 5.180000e-03      2.500904e+00      1.836121e+00     -1.590868e-04     
 5.182000e-03      2.500910e+00      1.836114e+00     -1.590871e-04     
 5.184000e-03      2.500915e+00      1.836108e+00     -1.590874e-04     
 5.186000e-03      2.500920e+00      1.836101e+00     -1.590878e-04     
 5.188000e-03      2.500925e+00      1.836095e+00     -1.590881e-04     
 5.190000e-03      2.500929e+00      1.836090e+00     -1.590884e-04     
 5.192000e-03      2.500934e+00      1.836084e+00     -1.590886e-04     
 5.194000e-03      2.500938e+00      1.836079e+00     -1.590889e-04     
 5.196000e-03      2.500942e+00      1.836074e+00     -1.590892e-04     
 5.198000e-03      2.500947e+00      1.836069e+00     -1.590894e-04     
 5.200000e-03      2.500951e+00      1.836064e+00     -1.590896e-04     
 5.202000e-03      2.500954e+00      1.836059e+00     -1.590899e-04     
 5.204000e-03      2.500958e+00      1.836055e+00     -1.590901e-04     
 5.206000e-03      2.500962e+00      1.836051e+00     -1.590903e-04     
 5.208000e-03      2.500965e+00      1.836047e+00     -1.590905e-04     
 5.210000e-03      2.500968e+00      1.836044e+00     -1.590907e-04     
 5.212000e-03      2.500971e+00      1.836041e+00     -1.590908e-04     
 5.214000e-03      2.500974e+00      1.836038e+00     -1.590910e-04     
 5.216000e-03      2.500977e+00      1.836035e+00     -1.590911e-04     
 5.218000e-03      2.500979e+00      1.836032e+00     -1.590913e-04     
 5.220000e-03      2.500982e+00      1.836030e+00     -1.590914e-04     
 5.222000e-03      2.500984e+00      1.836028e+00     -1.590915e-04     
 5.224000e-03      2.500986e+00      1.836026e+00     -1.590916e-04     
 5.226000e-03      2.500988e+00      1.836024e+00     -1.590917e-04     
 5.228000e-03      2.500990e+00      1.836022e+00     -1.590917e-04     
 5.230000e-03      2.500992e+00      1.836021e+00     -1.590918e-04     
 5.232000e-03      2.500993e+00      1.836020e+00     -1.590918e-04     
 5.234000e-03      2.500994e+00      1.836019e+00     -1.590919e-04     
 5.236000e-03      2.500996e+00      1.836019e+00     -1.590919e-04     
 5.238000e-03      2.500997e+00      1.836019e+00     -1.590919e-04     
 5.240000e-03      2.500998e+00      1.836019e+00     -1.590919e-04     
 5.242000e-03      2.500998e+00      1.836019e+00     -1.590919e-04     
 5.244000e-03      2.500999e+00      1.836019e+00     -1.590919e-04     
 5.246000e-03      2.500999e+00      1.836020e+00     -1.590919e-04     
 5.248000e-03      2.500999e+00      1.836021e+00     -1.590918e-04     
 5.250000e-03      2.501000e+00      1.836022e+00     -1.590918e-04     
 5.252000e-03      2.500999e+00      1.836023e+00     -1.590917e-04     
 5.254000e-03      2.500999e+00      1.836025e+00     -1.590916e-04     
 5.256000e-03      2.500999e+00      1.836026e+00     -1.590915e-04     
 5.258000e-03      2.500998e+00      1.836028e+00     -1.590914e-04     
 5.260000e-03      2.500998e+00      1.836031e+00     -1.590913e-04     
 5.262000e-03      2.500997e+00      1.836033e+00     -1.590912e-04     
 5.264000e-03      2.500996e+00      1.836036e+00     -1.590911e-04     
 5.266000e-03      2.500994e+00      1.836039e+00     -1.590909e-04     
 5.268000e-03      2.500993e+00      1.836042e+00     -1.590907e-04     
 5.270000e-03      2.500992e+00      1.836046e+00     -1.590906e-04     
