
time (s)          v("VIN" ?resul    v("VOUT" ?resu    getData("VDD:p
 2.868000e-03      2.499262e+00      1.510425e+00     -4.097946e-04     
 2.870000e-03      2.499271e+00      1.510081e+00     -4.098349e-04     
 2.872000e-03      2.499279e+00      1.509731e+00     -4.098760e-04     
 2.874000e-03      2.499288e+00      1.509373e+00     -4.099180e-04     
 2.876000e-03      2.499297e+00      1.509009e+00     -4.099608e-04     
 2.878000e-03      2.499306e+00      1.508637e+00     -4.100045e-04     
 2.880000e-03      2.499315e+00      1.508258e+00     -4.100490e-04     
 2.882000e-03      2.499324e+00      1.507872e+00     -4.100944e-04     
 2.884000e-03      2.499333e+00      1.507479e+00     -4.101405e-04     
 2.886000e-03      2.499343e+00      1.507079e+00     -4.101875e-04     
 2.888000e-03      2.499352e+00      1.506672e+00     -4.102352e-04     
 2.890000e-03      2.499362e+00      1.506259e+00     -4.102838e-04     
 2.892000e-03      2.499372e+00      1.505838e+00     -4.103331e-04     
 2.894000e-03      2.499382e+00      1.505412e+00     -4.103833e-04     
 2.896000e-03      2.499392e+00      1.504978e+00     -4.104342e-04     
 2.898000e-03      2.499402e+00      1.504538e+00     -4.104858e-04     
 2.900000e-03      2.499412e+00      1.504092e+00     -4.105382e-04     
 2.902000e-03      2.499422e+00      1.503639e+00     -4.105914e-04     
 2.904000e-03      2.499432e+00      1.503180e+00     -4.106453e-04     
 2.906000e-03      2.499443e+00      1.502715e+00     -4.106999e-04     
 2.908000e-03      2.499453e+00      1.502244e+00     -4.107553e-04     
 2.910000e-03      2.499464e+00      1.501766e+00     -4.108113e-04     
 2.912000e-03      2.499474e+00      1.501283e+00     -4.108681e-04     
 2.914000e-03      2.499485e+00      1.500794e+00     -4.109256e-04     
 2.916000e-03      2.499496e+00      1.500298e+00     -4.109837e-04     
 2.918000e-03      2.499507e+00      1.499797e+00     -4.110426e-04     
 2.920000e-03      2.499518e+00      1.499291e+00     -4.111021e-04     
 2.922000e-03      2.499529e+00      1.498778e+00     -4.111622e-04     
 2.924000e-03      2.499540e+00      1.498261e+00     -4.112230e-04     
 2.926000e-03      2.499551e+00      1.497737e+00     -4.112845e-04     
 2.928000e-03      2.499562e+00      1.497209e+00     -4.113466e-04     
 2.930000e-03      2.499574e+00      1.496675e+00     -4.114093e-04     
 2.932000e-03      2.499585e+00      1.496136e+00     -4.114726e-04     
 2.934000e-03      2.499597e+00      1.495591e+00     -4.115365e-04     
 2.936000e-03      2.499608e+00      1.495042e+00     -4.116010e-04     
 2.938000e-03      2.499620e+00      1.494488e+00     -4.116661e-04     
 2.940000e-03      2.499631e+00      1.493929e+00     -4.117317e-04     
 2.942000e-03      2.499643e+00      1.493365e+00     -4.117980e-04     
 2.944000e-03      2.499655e+00      1.492796e+00     -4.118647e-04     
 2.946000e-03      2.499667e+00      1.492223e+00     -4.119320e-04     
 2.948000e-03      2.499679e+00      1.491645e+00     -4.119999e-04     
 2.950000e-03      2.499690e+00      1.491063e+00     -4.120682e-04     
 2.952000e-03      2.499702e+00      1.490477e+00     -4.121371e-04     
 2.954000e-03      2.499714e+00      1.489886e+00     -4.122065e-04     
 2.956000e-03      2.499727e+00      1.489292e+00     -4.122763e-04     
 2.958000e-03      2.499739e+00      1.488693e+00     -4.123466e-04     
 2.960000e-03      2.499751e+00      1.488090e+00     -4.124174e-04     
 2.962000e-03      2.499763e+00      1.487483e+00     -4.124886e-04     
 2.964000e-03      2.499775e+00      1.486873e+00     -4.125603e-04     
 2.966000e-03      2.499787e+00      1.486259e+00     -4.126324e-04     
 2.968000e-03      2.499800e+00      1.485641e+00     -4.127050e-04     
 2.970000e-03      2.499812e+00      1.485020e+00     -4.127779e-04     
 2.972000e-03      2.499824e+00      1.484396e+00     -4.128512e-04     
 2.974000e-03      2.499837e+00      1.483768e+00     -4.129250e-04     
 2.976000e-03      2.499849e+00      1.483137e+00     -4.129990e-04     
 2.978000e-03      2.499862e+00      1.482503e+00     -4.130735e-04     
 2.980000e-03      2.499874e+00      1.481866e+00     -4.131483e-04     
 2.982000e-03      2.499887e+00      1.481226e+00     -4.132234e-04     
 2.984000e-03      2.499899e+00      1.480584e+00     -4.132989e-04     
 2.986000e-03      2.499912e+00      1.479938e+00     -4.133747e-04     
 2.988000e-03      2.499924e+00      1.479290e+00     -4.134508e-04     
 2.990000e-03      2.499937e+00      1.478640e+00     -4.135271e-04     
 2.992000e-03      2.499949e+00      1.477987e+00     -4.136038e-04     
 2.994000e-03      2.499962e+00      1.477332e+00     -4.136807e-04     
 2.996000e-03      2.499974e+00      1.476675e+00     -4.137579e-04     
 2.998000e-03      2.499987e+00      1.476016e+00     -4.138353e-04     
 3.000000e-03      2.500000e+00      1.475355e+00     -4.139129e-04     
 3.002000e-03      2.500012e+00      1.474692e+00     -4.139908e-04     
 3.004000e-03      2.500025e+00      1.474027e+00     -4.140689e-04     
 3.006000e-03      2.500037e+00      1.473361e+00     -4.141471e-04     
 3.008000e-03      2.500050e+00      1.472693e+00     -4.142256e-04     
 3.010000e-03      2.500062e+00      1.472023e+00     -4.143042e-04     
 3.012000e-03      2.500075e+00      1.471353e+00     -4.143829e-04     
 3.014000e-03      2.500087e+00      1.470681e+00     -4.144618e-04     
 3.016000e-03      2.500100e+00      1.470008e+00     -4.145409e-04     
 3.018000e-03      2.500112e+00      1.469334e+00     -4.146200e-04     
 3.020000e-03      2.500125e+00      1.468659e+00     -4.146993e-04     
 3.022000e-03      2.500137e+00      1.467983e+00     -4.147786e-04     
 3.024000e-03      2.500150e+00      1.467307e+00     -4.148581e-04     
 3.026000e-03      2.500162e+00      1.466630e+00     -4.149376e-04     
 3.028000e-03      2.500175e+00      1.465952e+00     -4.150171e-04     
 3.030000e-03      2.500187e+00      1.465275e+00     -4.150967e-04     
 3.032000e-03      2.500199e+00      1.464597e+00     -4.151763e-04     
 3.034000e-03      2.500212e+00      1.463918e+00     -4.152560e-04     
 3.036000e-03      2.500224e+00      1.463240e+00     -4.153356e-04     
 3.038000e-03      2.500236e+00      1.462562e+00     -4.154153e-04     
 3.040000e-03      2.500248e+00      1.461884e+00     -4.154949e-04     
 3.042000e-03      2.500260e+00      1.461206e+00     -4.155745e-04     
 3.044000e-03      2.500272e+00      1.460529e+00     -4.156540e-04     
 3.046000e-03      2.500285e+00      1.459852e+00     -4.157335e-04     
 3.048000e-03      2.500297e+00      1.459176e+00     -4.158129e-04     
 3.050000e-03      2.500309e+00      1.458500e+00     -4.158922e-04     
 3.052000e-03      2.500320e+00      1.457826e+00     -4.159715e-04     
 3.054000e-03      2.500332e+00      1.457152e+00     -4.160506e-04     
 3.056000e-03      2.500344e+00      1.456479e+00     -4.161296e-04     
 3.058000e-03      2.500356e+00      1.455807e+00     -4.162085e-04     
 3.060000e-03      2.500368e+00      1.455137e+00     -4.162872e-04     
 3.062000e-03      2.500379e+00      1.454468e+00     -4.163658e-04     
 3.064000e-03      2.500391e+00      1.453801e+00     -4.164441e-04     
 3.066000e-03      2.500402e+00      1.453135e+00     -4.165224e-04     
 3.068000e-03      2.500414e+00      1.452470e+00     -4.166004e-04     
 3.070000e-03      2.500425e+00      1.451808e+00     -4.166782e-04     
 3.072000e-03      2.500437e+00      1.451147e+00     -4.167557e-04     
 3.074000e-03      2.500448e+00      1.450489e+00     -4.168331e-04     
 3.076000e-03      2.500459e+00      1.449832e+00     -4.169102e-04     
 3.078000e-03      2.500470e+00      1.449178e+00     -4.169870e-04     
 3.080000e-03      2.500481e+00      1.448526e+00     -4.170636e-04     
 3.082000e-03      2.500492e+00      1.447876e+00     -4.171399e-04     
 3.084000e-03      2.500503e+00      1.447229e+00     -4.172159e-04     
 3.086000e-03      2.500514e+00      1.446585e+00     -4.172916e-04     
 3.088000e-03      2.500525e+00      1.445943e+00     -4.173669e-04     
 3.090000e-03      2.500535e+00      1.445304e+00     -4.174420e-04     
 3.092000e-03      2.500546e+00      1.444668e+00     -4.175166e-04     
 3.094000e-03      2.500556e+00      1.444035e+00     -4.175910e-04     
 3.096000e-03      2.500567e+00      1.443405e+00     -4.176650e-04     
 3.098000e-03      2.500577e+00      1.442778e+00     -4.177385e-04     
 3.100000e-03      2.500587e+00      1.442155e+00     -4.178117e-04     
 3.102000e-03      2.500597e+00      1.441535e+00     -4.178845e-04     
 3.104000e-03      2.500607e+00      1.440919e+00     -4.179569e-04     
 3.106000e-03      2.500617e+00      1.440306e+00     -4.180289e-04     
 3.108000e-03      2.500627e+00      1.439697e+00     -4.181004e-04     
 3.110000e-03      2.500637e+00      1.439092e+00     -4.181715e-04     
 3.112000e-03      2.500647e+00      1.438490e+00     -4.182421e-04     
 3.114000e-03      2.500656e+00      1.437893e+00     -4.183122e-04     
 3.116000e-03      2.500666e+00      1.437300e+00     -4.183819e-04     
 3.118000e-03      2.500675e+00      1.436711e+00     -4.184510e-04     
 3.120000e-03      2.500684e+00      1.436126e+00     -4.185197e-04     
 3.122000e-03      2.500693e+00      1.435546e+00     -4.185878e-04     
 3.124000e-03      2.500702e+00      1.434970e+00     -4.186555e-04     
 3.126000e-03      2.500711e+00      1.434399e+00     -4.187225e-04     
 3.128000e-03      2.500720e+00      1.433833e+00     -4.187891e-04     
 3.130000e-03      2.500728e+00      1.433271e+00     -4.188550e-04     
 3.132000e-03      2.500737e+00      1.432714e+00     -4.189204e-04     
 3.134000e-03      2.500745e+00      1.432162e+00     -4.189853e-04     
 3.136000e-03      2.500754e+00      1.431615e+00     -4.190495e-04     
 3.138000e-03      2.500762e+00      1.431073e+00     -4.191131e-04     
 3.140000e-03      2.500770e+00      1.430536e+00     -4.191762e-04     
 3.142000e-03      2.500778e+00      1.430005e+00     -4.192386e-04     
 3.144000e-03      2.500786e+00      1.429479e+00     -4.193003e-04     
 3.146000e-03      2.500793e+00      1.428958e+00     -4.193615e-04     
 3.148000e-03      2.500801e+00      1.428443e+00     -4.194220e-04     
 3.150000e-03      2.500809e+00      1.427934e+00     -4.194818e-04     
 3.152000e-03      2.500816e+00      1.427430e+00     -4.195409e-04     
 3.154000e-03      2.500823e+00      1.426932e+00     -4.195994e-04     
 3.156000e-03      2.500830e+00      1.426440e+00     -4.196572e-04     
 3.158000e-03      2.500837e+00      1.425954e+00     -4.197143e-04     
 3.160000e-03      2.500844e+00      1.425474e+00     -4.197707e-04     
 3.162000e-03      2.500850e+00      1.425000e+00     -4.198263e-04     
 3.164000e-03      2.500857e+00      1.424532e+00     -4.198813e-04     
 3.166000e-03      2.500863e+00      1.424070e+00     -4.199355e-04     
 3.168000e-03      2.500870e+00      1.423615e+00     -4.199889e-04     
 3.170000e-03      2.500876e+00      1.423166e+00     -4.200417e-04     
 3.172000e-03      2.500882e+00      1.422724e+00     -4.200936e-04     
 3.174000e-03      2.500888e+00      1.422288e+00     -4.201448e-04     
 3.176000e-03      2.500893e+00      1.421858e+00     -4.201952e-04     
 3.178000e-03      2.500899e+00      1.421436e+00     -4.202449e-04     
 3.180000e-03      2.500904e+00      1.421020e+00     -4.202937e-04     
 3.182000e-03      2.500910e+00      1.420611e+00     -4.203418e-04     
 3.184000e-03      2.500915e+00      1.420208e+00     -4.203890e-04     
 3.186000e-03      2.500920e+00      1.419813e+00     -4.204354e-04     
 3.188000e-03      2.500925e+00      1.419425e+00     -4.204810e-04     
 3.190000e-03      2.500929e+00      1.419043e+00     -4.205258e-04     
 3.192000e-03      2.500934e+00      1.418669e+00     -4.205698e-04     
 3.194000e-03      2.500938e+00      1.418302e+00     -4.206129e-04     
 3.196000e-03      2.500942e+00      1.417942e+00     -4.206551e-04     
 3.198000e-03      2.500947e+00      1.417590e+00     -4.206965e-04     
 3.200000e-03      2.500951e+00      1.417245e+00     -4.207371e-04     
 3.202000e-03      2.500954e+00      1.416907e+00     -4.207767e-04     
 3.204000e-03      2.500958e+00      1.416577e+00     -4.208155e-04     
 3.206000e-03      2.500962e+00      1.416254e+00     -4.208534e-04     
 3.208000e-03      2.500965e+00      1.415938e+00     -4.208905e-04     
 3.210000e-03      2.500968e+00      1.415631e+00     -4.209266e-04     
 3.212000e-03      2.500971e+00      1.415331e+00     -4.209618e-04     
 3.214000e-03      2.500974e+00      1.415038e+00     -4.209962e-04     
 3.216000e-03      2.500977e+00      1.414754e+00     -4.210296e-04     
 3.218000e-03      2.500979e+00      1.414477e+00     -4.210621e-04     
 3.220000e-03      2.500982e+00      1.414208e+00     -4.210937e-04     
 3.222000e-03      2.500984e+00      1.413946e+00     -4.211244e-04     
 3.224000e-03      2.500986e+00      1.413693e+00     -4.211541e-04     
 3.226000e-03      2.500988e+00      1.413448e+00     -4.211829e-04     
 3.228000e-03      2.500990e+00      1.413210e+00     -4.212108e-04     
 3.230000e-03      2.500992e+00      1.412981e+00     -4.212377e-04     
 3.232000e-03      2.500993e+00      1.412760e+00     -4.212637e-04     
 3.234000e-03      2.500994e+00      1.412547e+00     -4.212888e-04     
 3.236000e-03      2.500996e+00      1.412342e+00     -4.213128e-04     
 3.238000e-03      2.500997e+00      1.412145e+00     -4.213360e-04     
 3.240000e-03      2.500998e+00      1.411956e+00     -4.213581e-04     
 3.242000e-03      2.500998e+00      1.411775e+00     -4.213793e-04     
 3.244000e-03      2.500999e+00      1.411603e+00     -4.213996e-04     
 3.246000e-03      2.500999e+00      1.411439e+00     -4.214189e-04     
 3.248000e-03      2.500999e+00      1.411283e+00     -4.214371e-04     
 3.250000e-03      2.501000e+00      1.411136e+00     -4.214545e-04     
 3.252000e-03      2.500999e+00      1.410996e+00     -4.214708e-04     
 3.254000e-03      2.500999e+00      1.410866e+00     -4.214862e-04     
 3.256000e-03      2.500999e+00      1.410743e+00     -4.215005e-04     
 3.258000e-03      2.500998e+00      1.410629e+00     -4.215139e-04     
 3.260000e-03      2.500998e+00      1.410524e+00     -4.215263e-04     
 3.262000e-03      2.500997e+00      1.410426e+00     -4.215378e-04     
 3.264000e-03      2.500996e+00      1.410337e+00     -4.215482e-04     
 3.266000e-03      2.500994e+00      1.410257e+00     -4.215576e-04     
 3.268000e-03      2.500993e+00      1.410185e+00     -4.215661e-04     
 3.270000e-03      2.500992e+00      1.410122e+00     -4.215735e-04     
 3.272000e-03      2.500990e+00      1.410067e+00     -4.215800e-04     
 3.274000e-03      2.500988e+00      1.410020e+00     -4.215854e-04     
 3.276000e-03      2.500986e+00      1.409982e+00     -4.215899e-04     
 3.278000e-03      2.500984e+00      1.409953e+00     -4.215934e-04     
 3.280000e-03      2.500982e+00      1.409932e+00     -4.215958e-04     
 3.282000e-03      2.500979e+00      1.409919e+00     -4.215973e-04     
 3.284000e-03      2.500977e+00      1.409915e+00     -4.215978e-04     
 3.286000e-03      2.500974e+00      1.409920e+00     -4.215973e-04     
 3.288000e-03      2.500971e+00      1.409933e+00     -4.215957e-04     
 3.290000e-03      2.500968e+00      1.409954e+00     -4.215932e-04     
 3.292000e-03      2.500965e+00      1.409984e+00     -4.215897e-04     
 3.294000e-03      2.500962e+00      1.410022e+00     -4.215852e-04     
 3.296000e-03      2.500958e+00      1.410069e+00     -4.215797e-04     
 3.298000e-03      2.500954e+00      1.410125e+00     -4.215732e-04     
 3.300000e-03      2.500951e+00      1.410189e+00     -4.215657e-04     
 3.302000e-03      2.500947e+00      1.410261e+00     -4.215572e-04     
 3.304000e-03      2.500942e+00      1.410342e+00     -4.215477e-04     
 3.306000e-03      2.500938e+00      1.410431e+00     -4.215372e-04     
 3.308000e-03      2.500934e+00      1.410528e+00     -4.215258e-04     
 3.310000e-03      2.500929e+00      1.410634e+00     -4.215134e-04     
 3.312000e-03      2.500925e+00      1.410748e+00     -4.214999e-04     
 3.314000e-03      2.500920e+00      1.410871e+00     -4.214855e-04     
 3.316000e-03      2.500915e+00      1.411002e+00     -4.214702e-04     
 3.318000e-03      2.500910e+00      1.411141e+00     -4.214538e-04     
 3.320000e-03      2.500904e+00      1.411289e+00     -4.214365e-04     
 3.322000e-03      2.500899e+00      1.411445e+00     -4.214182e-04     
 3.324000e-03      2.500893e+00      1.411609e+00     -4.213989e-04     
 3.326000e-03      2.500888e+00      1.411781e+00     -4.213787e-04     
 3.328000e-03      2.500882e+00      1.411962e+00     -4.213575e-04     
 3.330000e-03      2.500876e+00      1.412150e+00     -4.213353e-04     
 3.332000e-03      2.500870e+00      1.412347e+00     -4.213122e-04     
 3.334000e-03      2.500863e+00      1.412552e+00     -4.212881e-04     
 3.336000e-03      2.500857e+00      1.412765e+00     -4.212631e-04     
 3.338000e-03      2.500850e+00      1.412986e+00     -4.212372e-04     
 3.340000e-03      2.500844e+00      1.413215e+00     -4.212103e-04     
 3.342000e-03      2.500837e+00      1.413452e+00     -4.211824e-04     
 3.344000e-03      2.500830e+00      1.413697e+00     -4.211537e-04     
 3.346000e-03      2.500823e+00      1.413950e+00     -4.211240e-04     
 3.348000e-03      2.500816e+00      1.414210e+00     -4.210934e-04     
 3.350000e-03      2.500809e+00      1.414479e+00     -4.210619e-04     
 3.352000e-03      2.500801e+00      1.414755e+00     -4.210294e-04     
 3.354000e-03      2.500793e+00      1.415039e+00     -4.209961e-04     
 3.356000e-03      2.500786e+00      1.415331e+00     -4.209618e-04     
 3.358000e-03      2.500778e+00      1.415630e+00     -4.209267e-04     
 3.360000e-03      2.500770e+00      1.415937e+00     -4.208907e-04     
 3.362000e-03      2.500762e+00      1.416251e+00     -4.208537e-04     
 3.364000e-03      2.500754e+00      1.416573e+00     -4.208159e-04     
 3.366000e-03      2.500745e+00      1.416902e+00     -4.207773e-04     
 3.368000e-03      2.500737e+00      1.417239e+00     -4.207377e-04     
 3.370000e-03      2.500728e+00      1.417583e+00     -4.206973e-04     
 3.372000e-03      2.500720e+00      1.417935e+00     -4.206560e-04     
 3.374000e-03      2.500711e+00      1.418293e+00     -4.206139e-04     
 3.376000e-03      2.500702e+00      1.418659e+00     -4.205710e-04     
 3.378000e-03      2.500693e+00      1.419032e+00     -4.205272e-04     
 3.380000e-03      2.500684e+00      1.419412e+00     -4.204826e-04     
 3.382000e-03      2.500675e+00      1.419799e+00     -4.204371e-04     
 3.384000e-03      2.500666e+00      1.420193e+00     -4.203909e-04     
 3.386000e-03      2.500656e+00      1.420593e+00     -4.203438e-04     
 3.388000e-03      2.500647e+00      1.421001e+00     -4.202959e-04     
 3.390000e-03      2.500637e+00      1.421415e+00     -4.202473e-04     
 3.392000e-03      2.500627e+00      1.421836e+00     -4.201978e-04     
 3.394000e-03      2.500617e+00      1.422264e+00     -4.201476e-04     
 3.396000e-03      2.500607e+00      1.422698e+00     -4.200966e-04     
 3.398000e-03      2.500597e+00      1.423139e+00     -4.200449e-04     
 3.400000e-03      2.500587e+00      1.423586e+00     -4.199923e-04     
 3.402000e-03      2.500577e+00      1.424040e+00     -4.199391e-04     
 3.404000e-03      2.500567e+00      1.424499e+00     -4.198851e-04     
 3.406000e-03      2.500556e+00      1.424965e+00     -4.198304e-04     
 3.408000e-03      2.500546e+00      1.425438e+00     -4.197749e-04     
 3.410000e-03      2.500535e+00      1.425916e+00     -4.197188e-04     
 3.412000e-03      2.500525e+00      1.426400e+00     -4.196619e-04     
 3.414000e-03      2.500514e+00      1.426890e+00     -4.196044e-04     
 3.416000e-03      2.500503e+00      1.427386e+00     -4.195461e-04     
 3.418000e-03      2.500492e+00      1.427888e+00     -4.194872e-04     
 3.420000e-03      2.500481e+00      1.428395e+00     -4.194276e-04     
 3.422000e-03      2.500470e+00      1.428908e+00     -4.193674e-04     
 3.424000e-03      2.500459e+00      1.429426e+00     -4.193065e-04     
 3.426000e-03      2.500448e+00      1.429950e+00     -4.192450e-04     
 3.428000e-03      2.500437e+00      1.430480e+00     -4.191828e-04     
 3.430000e-03      2.500425e+00      1.431014e+00     -4.191200e-04     
 3.432000e-03      2.500414e+00      1.431554e+00     -4.190567e-04     
 3.434000e-03      2.500402e+00      1.432099e+00     -4.189927e-04     
 3.436000e-03      2.500391e+00      1.432649e+00     -4.189281e-04     
 3.438000e-03      2.500379e+00      1.433203e+00     -4.188629e-04     
 3.440000e-03      2.500368e+00      1.433763e+00     -4.187972e-04     
 3.442000e-03      2.500356e+00      1.434327e+00     -4.187309e-04     
 3.444000e-03      2.500344e+00      1.434897e+00     -4.186641e-04     
 3.446000e-03      2.500332e+00      1.435470e+00     -4.185968e-04     
 3.448000e-03      2.500320e+00      1.436048e+00     -4.185289e-04     
 3.450000e-03      2.500309e+00      1.436631e+00     -4.184605e-04     
 3.452000e-03      2.500297e+00      1.437218e+00     -4.183915e-04     
 3.454000e-03      2.500285e+00      1.437809e+00     -4.183221e-04     
 3.456000e-03      2.500272e+00      1.438404e+00     -4.182523e-04     
 3.458000e-03      2.500260e+00      1.439003e+00     -4.181819e-04     
 3.460000e-03      2.500248e+00      1.439606e+00     -4.181111e-04     
 3.462000e-03      2.500236e+00      1.440213e+00     -4.180398e-04     
 3.464000e-03      2.500224e+00      1.440824e+00     -4.179681e-04     
 3.466000e-03      2.500212e+00      1.441438e+00     -4.178959e-04     
 3.468000e-03      2.500199e+00      1.442056e+00     -4.178234e-04     
 3.470000e-03      2.500187e+00      1.442677e+00     -4.177504e-04     
 3.472000e-03      2.500175e+00      1.443302e+00     -4.176771e-04     
 3.474000e-03      2.500162e+00      1.443930e+00     -4.176033e-04     
 3.476000e-03      2.500150e+00      1.444561e+00     -4.175292e-04     
 3.478000e-03      2.500137e+00      1.445195e+00     -4.174548e-04     
 3.480000e-03      2.500125e+00      1.445832e+00     -4.173800e-04     
 3.482000e-03      2.500112e+00      1.446472e+00     -4.173048e-04     
 3.484000e-03      2.500100e+00      1.447114e+00     -4.172294e-04     
 3.486000e-03      2.500087e+00      1.447759e+00     -4.171536e-04     
 3.488000e-03      2.500075e+00      1.448407e+00     -4.170775e-04     
 3.490000e-03      2.500062e+00      1.449057e+00     -4.170012e-04     
 3.492000e-03      2.500050e+00      1.449710e+00     -4.169245e-04     
 3.494000e-03      2.500037e+00      1.450365e+00     -4.168476e-04     
 3.496000e-03      2.500025e+00      1.451022e+00     -4.167705e-04     
 3.498000e-03      2.500012e+00      1.451680e+00     -4.166931e-04     
 3.500000e-03      2.500000e+00      1.452341e+00     -4.166155e-04     
 3.502000e-03      2.499987e+00      1.453004e+00     -4.165377e-04     
 3.504000e-03      2.499974e+00      1.453668e+00     -4.164597e-04     
 3.506000e-03      2.499962e+00      1.454334e+00     -4.163815e-04     
 3.508000e-03      2.499949e+00      1.455002e+00     -4.163031e-04     
 3.510000e-03      2.499937e+00      1.455671e+00     -4.162245e-04     
 3.512000e-03      2.499924e+00      1.456341e+00     -4.161459e-04     
 3.514000e-03      2.499912e+00      1.457012e+00     -4.160670e-04     
 3.516000e-03      2.499899e+00      1.457684e+00     -4.159881e-04     
 3.518000e-03      2.499887e+00      1.458358e+00     -4.159090e-04     
 3.520000e-03      2.499874e+00      1.459032e+00     -4.158298e-04     
 3.522000e-03      2.499862e+00      1.459707e+00     -4.157506e-04     
 3.524000e-03      2.499849e+00      1.460382e+00     -4.156712e-04     
 3.526000e-03      2.499837e+00      1.461059e+00     -4.155918e-04     
 3.528000e-03      2.499824e+00      1.461735e+00     -4.155124e-04     
 3.530000e-03      2.499812e+00      1.462412e+00     -4.154329e-04     
 3.532000e-03      2.499800e+00      1.463089e+00     -4.153534e-04     
 3.534000e-03      2.499787e+00      1.463766e+00     -4.152739e-04     
 3.536000e-03      2.499775e+00      1.464443e+00     -4.151943e-04     
 3.538000e-03      2.499763e+00      1.465120e+00     -4.151148e-04     
 3.540000e-03      2.499751e+00      1.465797e+00     -4.150353e-04     
 3.542000e-03      2.499739e+00      1.466474e+00     -4.149559e-04     
 3.544000e-03      2.499727e+00      1.467150e+00     -4.148765e-04     
 3.546000e-03      2.499714e+00      1.467825e+00     -4.147972e-04     
 3.548000e-03      2.499702e+00      1.468500e+00     -4.147179e-04     
 3.550000e-03      2.499690e+00      1.469174e+00     -4.146387e-04     
 3.552000e-03      2.499679e+00      1.469848e+00     -4.145597e-04     
 3.554000e-03      2.499667e+00      1.470520e+00     -4.144807e-04     
 3.556000e-03      2.499655e+00      1.471191e+00     -4.144019e-04     
 3.558000e-03      2.499643e+00      1.471861e+00     -4.143232e-04     
 3.560000e-03      2.499631e+00      1.472530e+00     -4.142447e-04     
 3.562000e-03      2.499620e+00      1.473198e+00     -4.141663e-04     
 3.564000e-03      2.499608e+00      1.473863e+00     -4.140881e-04     
 3.566000e-03      2.499597e+00      1.474528e+00     -4.140101e-04     
 3.568000e-03      2.499585e+00      1.475190e+00     -4.139323e-04     
 3.570000e-03      2.499574e+00      1.475851e+00     -4.138547e-04     
 3.572000e-03      2.499562e+00      1.476510e+00     -4.137773e-04     
 3.574000e-03      2.499551e+00      1.477167e+00     -4.137002e-04     
 3.576000e-03      2.499540e+00      1.477822e+00     -4.136233e-04     
 3.578000e-03      2.499529e+00      1.478474e+00     -4.135466e-04     
 3.580000e-03      2.499518e+00      1.479124e+00     -4.134703e-04     
 3.582000e-03      2.499507e+00      1.479772e+00     -4.133942e-04     
 3.584000e-03      2.499496e+00      1.480417e+00     -4.133185e-04     
 3.586000e-03      2.499485e+00      1.481060e+00     -4.132430e-04     
 3.588000e-03      2.499474e+00      1.481699e+00     -4.131679e-04     
 3.590000e-03      2.499464e+00      1.482336e+00     -4.130931e-04     
 3.592000e-03      2.499453e+00      1.482970e+00     -4.130186e-04     
 3.594000e-03      2.499443e+00      1.483601e+00     -4.129445e-04     
 3.596000e-03      2.499432e+00      1.484229e+00     -4.128708e-04     
 3.598000e-03      2.499422e+00      1.484854e+00     -4.127974e-04     
 3.600000e-03      2.499412e+00      1.485475e+00     -4.127245e-04     
 3.602000e-03      2.499402e+00      1.486093e+00     -4.126519e-04     
 3.604000e-03      2.499392e+00      1.486707e+00     -4.125798e-04     
 3.606000e-03      2.499382e+00      1.487318e+00     -4.125081e-04     
 3.608000e-03      2.499372e+00      1.487925e+00     -4.124368e-04     
 3.610000e-03      2.499362e+00      1.488528e+00     -4.123660e-04     
 3.612000e-03      2.499352e+00      1.489127e+00     -4.122956e-04     
 3.614000e-03      2.499343e+00      1.489722e+00     -4.122257e-04     
 3.616000e-03      2.499333e+00      1.490313e+00     -4.121563e-04     
 3.618000e-03      2.499324e+00      1.490900e+00     -4.120874e-04     
 3.620000e-03      2.499315e+00      1.491483e+00     -4.120190e-04     
 3.622000e-03      2.499306e+00      1.492061e+00     -4.119511e-04     
 3.624000e-03      2.499297e+00      1.492635e+00     -4.118837e-04     
 3.626000e-03      2.499288e+00      1.493204e+00     -4.118169e-04     
 3.628000e-03      2.499279e+00      1.493768e+00     -4.117506e-04     
 3.630000e-03      2.499271e+00      1.494328e+00     -4.116848e-04     
 3.632000e-03      2.499262e+00      1.494883e+00     -4.116197e-04     
 3.634000e-03      2.499254e+00      1.495433e+00     -4.115551e-04     
 3.636000e-03      2.499245e+00      1.495978e+00     -4.114911e-04     
 3.638000e-03      2.499237e+00      1.496518e+00     -4.114276e-04     
 3.640000e-03      2.499229e+00      1.497053e+00     -4.113648e-04     
 3.642000e-03      2.499221e+00      1.497582e+00     -4.113027e-04     
 3.644000e-03      2.499213e+00      1.498107e+00     -4.112411e-04     
 3.646000e-03      2.499206e+00      1.498625e+00     -4.111802e-04     
 3.648000e-03      2.499198e+00      1.499139e+00     -4.111199e-04     
 3.650000e-03      2.499190e+00      1.499646e+00     -4.110603e-04     
 3.652000e-03      2.499183e+00      1.500148e+00     -4.110014e-04     
 3.654000e-03      2.499176e+00      1.500645e+00     -4.109431e-04     
 3.656000e-03      2.499169e+00      1.501135e+00     -4.108855e-04     
 3.658000e-03      2.499162e+00      1.501619e+00     -4.108286e-04     
 3.660000e-03      2.499155e+00      1.502098e+00     -4.107724e-04     
 3.662000e-03      2.499149e+00      1.502571e+00     -4.107169e-04     
