
time (s)          v("VIN" ?resul    v("VOUT" ?resu    getData("VDD:p
 5.538000e-03      2.499763e+00      4.240367e+00     -4.028536e-04     
 5.540000e-03      2.499751e+00      4.240517e+00     -4.027741e-04     
 5.542000e-03      2.499739e+00      4.240667e+00     -4.026949e-04     
 5.544000e-03      2.499727e+00      4.240815e+00     -4.026161e-04     
 5.546000e-03      2.499714e+00      4.240963e+00     -4.025376e-04     
 5.548000e-03      2.499702e+00      4.241111e+00     -4.024595e-04     
 5.550000e-03      2.499690e+00      4.241257e+00     -4.023817e-04     
 5.552000e-03      2.499679e+00      4.241403e+00     -4.023043e-04     
 5.554000e-03      2.499667e+00      4.241548e+00     -4.022273e-04     
 5.556000e-03      2.499655e+00      4.241693e+00     -4.021507e-04     
 5.558000e-03      2.499643e+00      4.241836e+00     -4.020746e-04     
 5.560000e-03      2.499631e+00      4.241979e+00     -4.019989e-04     
 5.562000e-03      2.499620e+00      4.242121e+00     -4.019236e-04     
 5.564000e-03      2.499608e+00      4.242262e+00     -4.018488e-04     
 5.566000e-03      2.499597e+00      4.242402e+00     -4.017744e-04     
 5.568000e-03      2.499585e+00      4.242542e+00     -4.017005e-04     
 5.570000e-03      2.499574e+00      4.242680e+00     -4.016271e-04     
 5.572000e-03      2.499562e+00      4.242818e+00     -4.015542e-04     
 5.574000e-03      2.499551e+00      4.242954e+00     -4.014818e-04     
 5.576000e-03      2.499540e+00      4.243090e+00     -4.014100e-04     
 5.578000e-03      2.499529e+00      4.243224e+00     -4.013387e-04     
 5.580000e-03      2.499518e+00      4.243357e+00     -4.012679e-04     
 5.582000e-03      2.499507e+00      4.243490e+00     -4.011977e-04     
 5.584000e-03      2.499496e+00      4.243621e+00     -4.011281e-04     
 5.586000e-03      2.499485e+00      4.243751e+00     -4.010590e-04     
 5.588000e-03      2.499474e+00      4.243880e+00     -4.009905e-04     
 5.590000e-03      2.499464e+00      4.244008e+00     -4.009227e-04     
 5.592000e-03      2.499453e+00      4.244135e+00     -4.008554e-04     
 5.594000e-03      2.499443e+00      4.244261e+00     -4.007888e-04     
 5.596000e-03      2.499432e+00      4.244385e+00     -4.007228e-04     
 5.598000e-03      2.499422e+00      4.244509e+00     -4.006574e-04     
 5.600000e-03      2.499412e+00      4.244631e+00     -4.005927e-04     
 5.602000e-03      2.499402e+00      4.244751e+00     -4.005287e-04     
 5.604000e-03      2.499392e+00      4.244871e+00     -4.004653e-04     
 5.606000e-03      2.499382e+00      4.244989e+00     -4.004026e-04     
 5.608000e-03      2.499372e+00      4.245106e+00     -4.003406e-04     
 5.610000e-03      2.499362e+00      4.245222e+00     -4.002793e-04     
 5.612000e-03      2.499352e+00      4.245336e+00     -4.002188e-04     
 5.614000e-03      2.499343e+00      4.245449e+00     -4.001589e-04     
 5.616000e-03      2.499333e+00      4.245560e+00     -4.000998e-04     
 5.618000e-03      2.499324e+00      4.245670e+00     -4.000414e-04     
 5.620000e-03      2.499315e+00      4.245779e+00     -3.999838e-04     
 5.622000e-03      2.499306e+00      4.245886e+00     -3.999269e-04     
 5.624000e-03      2.499297e+00      4.245992e+00     -3.998708e-04     
 5.626000e-03      2.499288e+00      4.246096e+00     -3.998155e-04     
 5.628000e-03      2.499279e+00      4.246199e+00     -3.997609e-04     
 5.630000e-03      2.499271e+00      4.246300e+00     -3.997072e-04     
 5.632000e-03      2.499262e+00      4.246400e+00     -3.996542e-04     
 5.634000e-03      2.499254e+00      4.246499e+00     -3.996021e-04     
 5.636000e-03      2.499245e+00      4.246595e+00     -3.995508e-04     
 5.638000e-03      2.499237e+00      4.246691e+00     -3.995003e-04     
 5.640000e-03      2.499229e+00      4.246784e+00     -3.994506e-04     
 5.642000e-03      2.499221e+00      4.246876e+00     -3.994018e-04     
 5.644000e-03      2.499213e+00      4.246967e+00     -3.993538e-04     
 5.646000e-03      2.499206e+00      4.247056e+00     -3.993067e-04     
 5.648000e-03      2.499198e+00      4.247143e+00     -3.992605e-04     
 5.650000e-03      2.499190e+00      4.247228e+00     -3.992151e-04     
 5.652000e-03      2.499183e+00      4.247312e+00     -3.991706e-04     
 5.654000e-03      2.499176e+00      4.247394e+00     -3.991270e-04     
 5.656000e-03      2.499169e+00      4.247475e+00     -3.990843e-04     
 5.658000e-03      2.499162e+00      4.247554e+00     -3.990424e-04     
 5.660000e-03      2.499155e+00      4.247631e+00     -3.990015e-04     
 5.662000e-03      2.499149e+00      4.247706e+00     -3.989615e-04     
 5.664000e-03      2.499142e+00      4.247780e+00     -3.989224e-04     
 5.666000e-03      2.499136e+00      4.247852e+00     -3.988843e-04     
 5.668000e-03      2.499129e+00      4.247922e+00     -3.988470e-04     
 5.670000e-03      2.499123e+00      4.247991e+00     -3.988107e-04     
 5.672000e-03      2.499117e+00      4.248057e+00     -3.987754e-04     
 5.674000e-03      2.499111e+00      4.248122e+00     -3.987410e-04     
 5.676000e-03      2.499106e+00      4.248185e+00     -3.987075e-04     
 5.678000e-03      2.499100e+00      4.248247e+00     -3.986750e-04     
 5.680000e-03      2.499095e+00      4.248306e+00     -3.986435e-04     
 5.682000e-03      2.499089e+00      4.248364e+00     -3.986129e-04     
 5.684000e-03      2.499084e+00      4.248420e+00     -3.985833e-04     
 5.686000e-03      2.499079e+00      4.248474e+00     -3.985547e-04     
 5.688000e-03      2.499074e+00      4.248526e+00     -3.985270e-04     
 5.690000e-03      2.499070e+00      4.248576e+00     -3.985004e-04     
 5.692000e-03      2.499065e+00      4.248624e+00     -3.984747e-04     
 5.694000e-03      2.499061e+00      4.248671e+00     -3.984500e-04     
 5.696000e-03      2.499057e+00      4.248716e+00     -3.984263e-04     
 5.698000e-03      2.499052e+00      4.248758e+00     -3.984037e-04     
 5.700000e-03      2.499048e+00      4.248799e+00     -3.983820e-04     
 5.702000e-03      2.499045e+00      4.248838e+00     -3.983613e-04     
 5.704000e-03      2.499041e+00      4.248875e+00     -3.983417e-04     
 5.706000e-03      2.499037e+00      4.248910e+00     -3.983230e-04     
 5.708000e-03      2.499034e+00      4.248944e+00     -3.983054e-04     
 5.710000e-03      2.499031e+00      4.248975e+00     -3.982888e-04     
 5.712000e-03      2.499028e+00      4.249004e+00     -3.982732e-04     
 5.714000e-03      2.499025e+00      4.249032e+00     -3.982587e-04     
 5.716000e-03      2.499022e+00      4.249057e+00     -3.982452e-04     
 5.718000e-03      2.499020e+00      4.249081e+00     -3.982327e-04     
 5.720000e-03      2.499017e+00      4.249102e+00     -3.982212e-04     
 5.722000e-03      2.499015e+00      4.249122e+00     -3.982108e-04     
 5.724000e-03      2.499013e+00      4.249140e+00     -3.982014e-04     
 5.726000e-03      2.499011e+00      4.249156e+00     -3.981930e-04     
 5.728000e-03      2.499009e+00      4.249169e+00     -3.981857e-04     
 5.730000e-03      2.499007e+00      4.249181e+00     -3.981794e-04     
 5.732000e-03      2.499006e+00      4.249191e+00     -3.981741e-04     
 5.734000e-03      2.499005e+00      4.249199e+00     -3.981699e-04     
 5.736000e-03      2.499003e+00      4.249205e+00     -3.981668e-04     
 5.738000e-03      2.499002e+00      4.249209e+00     -3.981646e-04     
 5.740000e-03      2.499001e+00      4.249211e+00     -3.981635e-04     
 5.742000e-03      2.499001e+00      4.249211e+00     -3.981635e-04     
 5.744000e-03      2.499000e+00      4.249209e+00     -3.981645e-04     
 5.746000e-03      2.499000e+00      4.249205e+00     -3.981665e-04     
 5.748000e-03      2.499000e+00      4.249200e+00     -3.981696e-04     
 5.750000e-03      2.499000e+00      4.249192e+00     -3.981738e-04     
 5.752000e-03      2.499000e+00      4.249182e+00     -3.981789e-04     
 5.754000e-03      2.499000e+00      4.249170e+00     -3.981851e-04     
 5.756000e-03      2.499000e+00      4.249157e+00     -3.981924e-04     
 5.758000e-03      2.499001e+00      4.249141e+00     -3.982006e-04     
 5.760000e-03      2.499001e+00      4.249124e+00     -3.982100e-04     
 5.762000e-03      2.499002e+00      4.249104e+00     -3.982203e-04     
 5.764000e-03      2.499003e+00      4.249083e+00     -3.982317e-04     
 5.766000e-03      2.499005e+00      4.249059e+00     -3.982441e-04     
 5.768000e-03      2.499006e+00      4.249034e+00     -3.982576e-04     
 5.770000e-03      2.499007e+00      4.249007e+00     -3.982720e-04     
 5.772000e-03      2.499009e+00      4.248977e+00     -3.982875e-04     
 5.774000e-03      2.499011e+00      4.248946e+00     -3.983041e-04     
 5.776000e-03      2.499013e+00      4.248913e+00     -3.983216e-04     
 5.778000e-03      2.499015e+00      4.248878e+00     -3.983402e-04     
 5.780000e-03      2.499017e+00      4.248841e+00     -3.983597e-04     
 5.782000e-03      2.499020e+00      4.248802e+00     -3.983803e-04     
 5.784000e-03      2.499022e+00      4.248762e+00     -3.984019e-04     
 5.786000e-03      2.499025e+00      4.248719e+00     -3.984245e-04     
 5.788000e-03      2.499028e+00      4.248675e+00     -3.984481e-04     
 5.790000e-03      2.499031e+00      4.248628e+00     -3.984727e-04     
 5.792000e-03      2.499034e+00      4.248580e+00     -3.984983e-04     
 5.794000e-03      2.499037e+00      4.248530e+00     -3.985249e-04     
 5.796000e-03      2.499041e+00      4.248478e+00     -3.985525e-04     
 5.798000e-03      2.499045e+00      4.248424e+00     -3.985810e-04     
 5.800000e-03      2.499048e+00      4.248368e+00     -3.986106e-04     
 5.802000e-03      2.499052e+00      4.248311e+00     -3.986411e-04     
 5.804000e-03      2.499057e+00      4.248251e+00     -3.986725e-04     
 5.806000e-03      2.499061e+00      4.248190e+00     -3.987050e-04     
 5.808000e-03      2.499065e+00      4.248127e+00     -3.987384e-04     
 5.810000e-03      2.499070e+00      4.248062e+00     -3.987727e-04     
 5.812000e-03      2.499074e+00      4.247996e+00     -3.988080e-04     
 5.814000e-03      2.499079e+00      4.247928e+00     -3.988443e-04     
 5.816000e-03      2.499084e+00      4.247857e+00     -3.988814e-04     
 5.818000e-03      2.499089e+00      4.247786e+00     -3.989195e-04     
 5.820000e-03      2.499095e+00      4.247712e+00     -3.989586e-04     
 5.822000e-03      2.499100e+00      4.247637e+00     -3.989985e-04     
 5.824000e-03      2.499106e+00      4.247560e+00     -3.990394e-04     
 5.826000e-03      2.499111e+00      4.247481e+00     -3.990812e-04     
 5.828000e-03      2.499117e+00      4.247400e+00     -3.991238e-04     
 5.830000e-03      2.499123e+00      4.247318e+00     -3.991674e-04     
 5.832000e-03      2.499129e+00      4.247234e+00     -3.992118e-04     
 5.834000e-03      2.499136e+00      4.247149e+00     -3.992572e-04     
 5.836000e-03      2.499142e+00      4.247062e+00     -3.993034e-04     
 5.838000e-03      2.499149e+00      4.246973e+00     -3.993504e-04     
 5.840000e-03      2.499155e+00      4.246883e+00     -3.993984e-04     
 5.842000e-03      2.499162e+00      4.246791e+00     -3.994471e-04     
 5.844000e-03      2.499169e+00      4.246697e+00     -3.994968e-04     
 5.846000e-03      2.499176e+00      4.246602e+00     -3.995472e-04     
 5.848000e-03      2.499183e+00      4.246505e+00     -3.995985e-04     
 5.850000e-03      2.499190e+00      4.246407e+00     -3.996506e-04     
 5.852000e-03      2.499198e+00      4.246307e+00     -3.997035e-04     
 5.854000e-03      2.499206e+00      4.246206e+00     -3.997572e-04     
 5.856000e-03      2.499213e+00      4.246103e+00     -3.998118e-04     
 5.858000e-03      2.499221e+00      4.245999e+00     -3.998671e-04     
 5.860000e-03      2.499229e+00      4.245893e+00     -3.999231e-04     
 5.862000e-03      2.499237e+00      4.245786e+00     -3.999800e-04     
 5.864000e-03      2.499245e+00      4.245677e+00     -4.000376e-04     
 5.866000e-03      2.499254e+00      4.245567e+00     -4.000960e-04     
 5.868000e-03      2.499262e+00      4.245456e+00     -4.001551e-04     
 5.870000e-03      2.499271e+00      4.245343e+00     -4.002149e-04     
 5.872000e-03      2.499279e+00      4.245229e+00     -4.002755e-04     
 5.874000e-03      2.499288e+00      4.245113e+00     -4.003367e-04     
 5.876000e-03      2.499297e+00      4.244996e+00     -4.003987e-04     
 5.878000e-03      2.499306e+00      4.244878e+00     -4.004614e-04     
 5.880000e-03      2.499315e+00      4.244759e+00     -4.005247e-04     
 5.882000e-03      2.499324e+00      4.244638e+00     -4.005888e-04     
 5.884000e-03      2.499333e+00      4.244516e+00     -4.006535e-04     
 5.886000e-03      2.499343e+00      4.244393e+00     -4.007188e-04     
 5.888000e-03      2.499352e+00      4.244268e+00     -4.007848e-04     
 5.890000e-03      2.499362e+00      4.244143e+00     -4.008515e-04     
 5.892000e-03      2.499372e+00      4.244016e+00     -4.009187e-04     
 5.894000e-03      2.499382e+00      4.243888e+00     -4.009866e-04     
 5.896000e-03      2.499392e+00      4.243759e+00     -4.010551e-04     
 5.898000e-03      2.499402e+00      4.243629e+00     -4.011241e-04     
 5.900000e-03      2.499412e+00      4.243497e+00     -4.011938e-04     
 5.902000e-03      2.499422e+00      4.243365e+00     -4.012640e-04     
 5.904000e-03      2.499432e+00      4.243231e+00     -4.013348e-04     
 5.906000e-03      2.499443e+00      4.243097e+00     -4.014061e-04     
 5.908000e-03      2.499453e+00      4.242961e+00     -4.014780e-04     
 5.910000e-03      2.499464e+00      4.242825e+00     -4.015504e-04     
 5.912000e-03      2.499474e+00      4.242687e+00     -4.016233e-04     
 5.914000e-03      2.499485e+00      4.242549e+00     -4.016967e-04     
 5.916000e-03      2.499496e+00      4.242410e+00     -4.017706e-04     
 5.918000e-03      2.499507e+00      4.242269e+00     -4.018450e-04     
 5.920000e-03      2.499518e+00      4.242128e+00     -4.019199e-04     
 5.922000e-03      2.499529e+00      4.241986e+00     -4.019952e-04     
 5.924000e-03      2.499540e+00      4.241843e+00     -4.020710e-04     
 5.926000e-03      2.499551e+00      4.241700e+00     -4.021472e-04     
 5.928000e-03      2.499562e+00      4.241555e+00     -4.022238e-04     
 5.930000e-03      2.499574e+00      4.241410e+00     -4.023008e-04     
 5.932000e-03      2.499585e+00      4.241264e+00     -4.023782e-04     
 5.934000e-03      2.499597e+00      4.241117e+00     -4.024560e-04     
 5.936000e-03      2.499608e+00      4.240970e+00     -4.025342e-04     
 5.938000e-03      2.499620e+00      4.240822e+00     -4.026128e-04     
 5.940000e-03      2.499631e+00      4.240673e+00     -4.026917e-04     
 5.942000e-03      2.499643e+00      4.240523e+00     -4.027709e-04     
 5.944000e-03      2.499655e+00      4.240373e+00     -4.028504e-04     
 5.946000e-03      2.499667e+00      4.240223e+00     -4.029303e-04     
 5.948000e-03      2.499679e+00      4.240072e+00     -4.030105e-04     
 5.950000e-03      2.499690e+00      4.239920e+00     -4.030909e-04     
 5.952000e-03      2.499702e+00      4.239768e+00     -4.031716e-04     
 5.954000e-03      2.499714e+00      4.239615e+00     -4.032526e-04     
 5.956000e-03      2.499727e+00      4.239462e+00     -4.033339e-04     
 5.958000e-03      2.499739e+00      4.239308e+00     -4.034153e-04     
 5.960000e-03      2.499751e+00      4.239154e+00     -4.034970e-04     
 5.962000e-03      2.499763e+00      4.239000e+00     -4.035789e-04     
 5.964000e-03      2.499775e+00      4.238845e+00     -4.036610e-04     
 5.966000e-03      2.499787e+00      4.238690e+00     -4.037433e-04     
 5.968000e-03      2.499800e+00      4.238534e+00     -4.038258e-04     
 5.970000e-03      2.499812e+00      4.238379e+00     -4.039084e-04     
 5.972000e-03      2.499824e+00      4.238222e+00     -4.039911e-04     
 5.974000e-03      2.499837e+00      4.238066e+00     -4.040740e-04     
 5.976000e-03      2.499849e+00      4.237910e+00     -4.041570e-04     
 5.978000e-03      2.499862e+00      4.237753e+00     -4.042401e-04     
 5.980000e-03      2.499874e+00      4.237596e+00     -4.043234e-04     
 5.982000e-03      2.499887e+00      4.237439e+00     -4.044066e-04     
 5.984000e-03      2.499899e+00      4.237282e+00     -4.044900e-04     
 5.986000e-03      2.499912e+00      4.237125e+00     -4.045734e-04     
 5.988000e-03      2.499924e+00      4.236967e+00     -4.046568e-04     
 5.990000e-03      2.499937e+00      4.236810e+00     -4.047403e-04     
 5.992000e-03      2.499949e+00      4.236652e+00     -4.048238e-04     
 5.994000e-03      2.499962e+00      4.236495e+00     -4.049073e-04     
 5.996000e-03      2.499974e+00      4.236338e+00     -4.049908e-04     
 5.998000e-03      2.499987e+00      4.236180e+00     -4.050742e-04     
 6.000000e-03      2.500000e+00      4.236023e+00     -4.051576e-04     
 6.002000e-03      2.500012e+00      4.235866e+00     -4.052410e-04     
 6.004000e-03      2.500025e+00      4.235709e+00     -4.053243e-04     
 6.006000e-03      2.500037e+00      4.235552e+00     -4.054075e-04     
 6.008000e-03      2.500050e+00      4.235395e+00     -4.054906e-04     
 6.010000e-03      2.500062e+00      4.235238e+00     -4.055736e-04     
 6.012000e-03      2.500075e+00      4.235082e+00     -4.056565e-04     
 6.014000e-03      2.500087e+00      4.234926e+00     -4.057393e-04     
 6.016000e-03      2.500100e+00      4.234770e+00     -4.058219e-04     
 6.018000e-03      2.500112e+00      4.234615e+00     -4.059044e-04     
 6.020000e-03      2.500125e+00      4.234460e+00     -4.059867e-04     
 6.022000e-03      2.500137e+00      4.234305e+00     -4.060688e-04     
 6.024000e-03      2.500150e+00      4.234150e+00     -4.061507e-04     
 6.026000e-03      2.500162e+00      4.233996e+00     -4.062324e-04     
 6.028000e-03      2.500175e+00      4.233843e+00     -4.063139e-04     
 6.030000e-03      2.500187e+00      4.233689e+00     -4.063952e-04     
 6.032000e-03      2.500199e+00      4.233537e+00     -4.064762e-04     
 6.034000e-03      2.500212e+00      4.233384e+00     -4.065569e-04     
 6.036000e-03      2.500224e+00      4.233233e+00     -4.066374e-04     
 6.038000e-03      2.500236e+00      4.233081e+00     -4.067176e-04     
 6.040000e-03      2.500248e+00      4.232931e+00     -4.067974e-04     
 6.042000e-03      2.500260e+00      4.232781e+00     -4.068770e-04     
 6.044000e-03      2.500272e+00      4.232631e+00     -4.069563e-04     
 6.046000e-03      2.500285e+00      4.232483e+00     -4.070352e-04     
 6.048000e-03      2.500297e+00      4.232334e+00     -4.071137e-04     
 6.050000e-03      2.500309e+00      4.232187e+00     -4.071919e-04     
 6.052000e-03      2.500320e+00      4.232040e+00     -4.072697e-04     
 6.054000e-03      2.500332e+00      4.231894e+00     -4.073472e-04     
 6.056000e-03      2.500344e+00      4.231749e+00     -4.074242e-04     
 6.058000e-03      2.500356e+00      4.231604e+00     -4.075008e-04     
 6.060000e-03      2.500368e+00      4.231461e+00     -4.075770e-04     
 6.062000e-03      2.500379e+00      4.231318e+00     -4.076528e-04     
 6.064000e-03      2.500391e+00      4.231176e+00     -4.077281e-04     
 6.066000e-03      2.500402e+00      4.231035e+00     -4.078030e-04     
 6.068000e-03      2.500414e+00      4.230895e+00     -4.078773e-04     
 6.070000e-03      2.500425e+00      4.230755e+00     -4.079512e-04     
 6.072000e-03      2.500437e+00      4.230617e+00     -4.080247e-04     
 6.074000e-03      2.500448e+00      4.230479e+00     -4.080976e-04     
 6.076000e-03      2.500459e+00      4.230343e+00     -4.081699e-04     
 6.078000e-03      2.500470e+00      4.230207e+00     -4.082418e-04     
 6.080000e-03      2.500481e+00      4.230073e+00     -4.083131e-04     
 6.082000e-03      2.500492e+00      4.229939e+00     -4.083838e-04     
 6.084000e-03      2.500503e+00      4.229807e+00     -4.084540e-04     
 6.086000e-03      2.500514e+00      4.229676e+00     -4.085236e-04     
 6.088000e-03      2.500525e+00      4.229546e+00     -4.085927e-04     
 6.090000e-03      2.500535e+00      4.229417e+00     -4.086611e-04     
 6.092000e-03      2.500546e+00      4.229289e+00     -4.087289e-04     
 6.094000e-03      2.500556e+00      4.229162e+00     -4.087961e-04     
 6.096000e-03      2.500567e+00      4.229037e+00     -4.088627e-04     
 6.098000e-03      2.500577e+00      4.228912e+00     -4.089286e-04     
 6.100000e-03      2.500587e+00      4.228789e+00     -4.089939e-04     
 6.102000e-03      2.500597e+00      4.228667e+00     -4.090585e-04     
 6.104000e-03      2.500607e+00      4.228547e+00     -4.091224e-04     
 6.106000e-03      2.500617e+00      4.228427e+00     -4.091857e-04     
 6.108000e-03      2.500627e+00      4.228309e+00     -4.092483e-04     
 6.110000e-03      2.500637e+00      4.228193e+00     -4.093101e-04     
 6.112000e-03      2.500647e+00      4.228077e+00     -4.093713e-04     
 6.114000e-03      2.500656e+00      4.227964e+00     -4.094317e-04     
 6.116000e-03      2.500666e+00      4.227851e+00     -4.094914e-04     
 6.118000e-03      2.500675e+00      4.227740e+00     -4.095504e-04     
 6.120000e-03      2.500684e+00      4.227630e+00     -4.096086e-04     
 6.122000e-03      2.500693e+00      4.227522e+00     -4.096660e-04     
 6.124000e-03      2.500702e+00      4.227415e+00     -4.097227e-04     
 6.126000e-03      2.500711e+00      4.227309e+00     -4.097786e-04     
 6.128000e-03      2.500720e+00      4.227205e+00     -4.098337e-04     
 6.130000e-03      2.500728e+00      4.227103e+00     -4.098881e-04     
 6.132000e-03      2.500737e+00      4.227002e+00     -4.099416e-04     
 6.134000e-03      2.500745e+00      4.226903e+00     -4.099943e-04     
 6.136000e-03      2.500754e+00      4.226805e+00     -4.100461e-04     
 6.138000e-03      2.500762e+00      4.226709e+00     -4.100972e-04     
 6.140000e-03      2.500770e+00      4.226614e+00     -4.101474e-04     
 6.142000e-03      2.500778e+00      4.226521e+00     -4.101968e-04     
 6.144000e-03      2.500786e+00      4.226429e+00     -4.102453e-04     
 6.146000e-03      2.500793e+00      4.226340e+00     -4.102929e-04     
 6.148000e-03      2.500801e+00      4.226251e+00     -4.103397e-04     
 6.150000e-03      2.500809e+00      4.226165e+00     -4.103856e-04     
 6.152000e-03      2.500816e+00      4.226080e+00     -4.104306e-04     
 6.154000e-03      2.500823e+00      4.225997e+00     -4.104747e-04     
 6.156000e-03      2.500830e+00      4.225915e+00     -4.105180e-04     
 6.158000e-03      2.500837e+00      4.225836e+00     -4.105603e-04     
 6.160000e-03      2.500844e+00      4.225757e+00     -4.106017e-04     
 6.162000e-03      2.500850e+00      4.225681e+00     -4.106422e-04     
 6.164000e-03      2.500857e+00      4.225606e+00     -4.106817e-04     
 6.166000e-03      2.500863e+00      4.225534e+00     -4.107204e-04     
 6.168000e-03      2.500870e+00      4.225463e+00     -4.107581e-04     
 6.170000e-03      2.500876e+00      4.225393e+00     -4.107948e-04     
 6.172000e-03      2.500882e+00      4.225326e+00     -4.108306e-04     
 6.174000e-03      2.500888e+00      4.225260e+00     -4.108655e-04     
 6.176000e-03      2.500893e+00      4.225196e+00     -4.108993e-04     
 6.178000e-03      2.500899e+00      4.225134e+00     -4.109323e-04     
 6.180000e-03      2.500904e+00      4.225074e+00     -4.109642e-04     
 6.182000e-03      2.500910e+00      4.225015e+00     -4.109952e-04     
 6.184000e-03      2.500915e+00      4.224959e+00     -4.110251e-04     
 6.186000e-03      2.500920e+00      4.224904e+00     -4.110541e-04     
 6.188000e-03      2.500925e+00      4.224851e+00     -4.110821e-04     
 6.190000e-03      2.500929e+00      4.224801e+00     -4.111092e-04     
 6.192000e-03      2.500934e+00      4.224751e+00     -4.111352e-04     
 6.194000e-03      2.500938e+00      4.224704e+00     -4.111602e-04     
 6.196000e-03      2.500942e+00      4.224659e+00     -4.111842e-04     
 6.198000e-03      2.500947e+00      4.224616e+00     -4.112072e-04     
 6.200000e-03      2.500951e+00      4.224574e+00     -4.112291e-04     
 6.202000e-03      2.500954e+00      4.224535e+00     -4.112501e-04     
 6.204000e-03      2.500958e+00      4.224497e+00     -4.112700e-04     
 6.206000e-03      2.500962e+00      4.224462e+00     -4.112889e-04     
 6.208000e-03      2.500965e+00      4.224428e+00     -4.113068e-04     
 6.210000e-03      2.500968e+00      4.224396e+00     -4.113236e-04     
 6.212000e-03      2.500971e+00      4.224366e+00     -4.113394e-04     
 6.214000e-03      2.500974e+00      4.224339e+00     -4.113542e-04     
 6.216000e-03      2.500977e+00      4.224313e+00     -4.113679e-04     
 6.218000e-03      2.500979e+00      4.224289e+00     -4.113806e-04     
 6.220000e-03      2.500982e+00      4.224267e+00     -4.113922e-04     
 6.222000e-03      2.500984e+00      4.224247e+00     -4.114028e-04     
 6.224000e-03      2.500986e+00      4.224229e+00     -4.114124e-04     
 6.226000e-03      2.500988e+00      4.224213e+00     -4.114209e-04     
 6.228000e-03      2.500990e+00      4.224199e+00     -4.114283e-04     
 6.230000e-03      2.500992e+00      4.224187e+00     -4.114347e-04     
 6.232000e-03      2.500993e+00      4.224177e+00     -4.114401e-04     
 6.234000e-03      2.500994e+00      4.224168e+00     -4.114444e-04     
 6.236000e-03      2.500996e+00      4.224162e+00     -4.114476e-04     
 6.238000e-03      2.500997e+00      4.224158e+00     -4.114498e-04     
 6.240000e-03      2.500998e+00      4.224156e+00     -4.114509e-04     
 6.242000e-03      2.500998e+00      4.224156e+00     -4.114510e-04     
 6.244000e-03      2.500999e+00      4.224158e+00     -4.114500e-04     
 6.246000e-03      2.500999e+00      4.224162e+00     -4.114480e-04     
 6.248000e-03      2.500999e+00      4.224168e+00     -4.114449e-04     
 6.250000e-03      2.501000e+00      4.224175e+00     -4.114407e-04     
 6.252000e-03      2.500999e+00      4.224185e+00     -4.114355e-04     
 6.254000e-03      2.500999e+00      4.224197e+00     -4.114293e-04     
 6.256000e-03      2.500999e+00      4.224211e+00     -4.114220e-04     
 6.258000e-03      2.500998e+00      4.224226e+00     -4.114136e-04     
 6.260000e-03      2.500998e+00      4.224244e+00     -4.114042e-04     
 6.262000e-03      2.500997e+00      4.224264e+00     -4.113938e-04     
 6.264000e-03      2.500996e+00      4.224286e+00     -4.113823e-04     
 6.266000e-03      2.500994e+00      4.224309e+00     -4.113697e-04     
 6.268000e-03      2.500993e+00      4.224335e+00     -4.113562e-04     
 6.270000e-03      2.500992e+00      4.224362e+00     -4.113415e-04     
 6.272000e-03      2.500990e+00      4.224392e+00     -4.113259e-04     
 6.274000e-03      2.500988e+00      4.224423e+00     -4.113092e-04     
 6.276000e-03      2.500986e+00      4.224457e+00     -4.112915e-04     
 6.278000e-03      2.500984e+00      4.224492e+00     -4.112727e-04     
 6.280000e-03      2.500982e+00      4.224529e+00     -4.112529e-04     
 6.282000e-03      2.500979e+00      4.224569e+00     -4.112321e-04     
 6.284000e-03      2.500977e+00      4.224610e+00     -4.112103e-04     
 6.286000e-03      2.500974e+00      4.224653e+00     -4.111875e-04     
 6.288000e-03      2.500971e+00      4.224698e+00     -4.111636e-04     
 6.290000e-03      2.500968e+00      4.224745e+00     -4.111388e-04     
 6.292000e-03      2.500965e+00      4.224793e+00     -4.111129e-04     
 6.294000e-03      2.500962e+00      4.224844e+00     -4.110860e-04     
 6.296000e-03      2.500958e+00      4.224897e+00     -4.110582e-04     
 6.298000e-03      2.500954e+00      4.224951e+00     -4.110293e-04     
 6.300000e-03      2.500951e+00      4.225007e+00     -4.109995e-04     
 6.302000e-03      2.500947e+00      4.225065e+00     -4.109687e-04     
 6.304000e-03      2.500942e+00      4.225125e+00     -4.109369e-04     
 6.306000e-03      2.500938e+00      4.225187e+00     -4.109041e-04     
 6.308000e-03      2.500934e+00      4.225251e+00     -4.108704e-04     
 6.310000e-03      2.500929e+00      4.225316e+00     -4.108357e-04     
 6.312000e-03      2.500925e+00      4.225383e+00     -4.108000e-04     
 6.314000e-03      2.500920e+00      4.225452e+00     -4.107634e-04     
 6.316000e-03      2.500915e+00      4.225523e+00     -4.107259e-04     
 6.318000e-03      2.500910e+00      4.225596e+00     -4.106874e-04     
 6.320000e-03      2.500904e+00      4.225670e+00     -4.106480e-04     
 6.322000e-03      2.500899e+00      4.225746e+00     -4.106076e-04     
 6.324000e-03      2.500893e+00      4.225824e+00     -4.105664e-04     
 6.326000e-03      2.500888e+00      4.225904e+00     -4.105242e-04     
 6.328000e-03      2.500882e+00      4.225985e+00     -4.104811e-04     
 6.330000e-03      2.500876e+00      4.226068e+00     -4.104371e-04     
 6.332000e-03      2.500870e+00      4.226152e+00     -4.103923e-04     
