
time (s)          v("VIN" ?resul    v("VOUT" ?resu    getData("VDD:p
 2.032000e-03      2.500199e+00      3.229186e+00     -5.366102e-04     
 2.034000e-03      2.500212e+00      3.228892e+00     -5.366991e-04     
 2.036000e-03      2.500224e+00      3.228600e+00     -5.367877e-04     
 2.038000e-03      2.500236e+00      3.228308e+00     -5.368762e-04     
 2.040000e-03      2.500248e+00      3.228017e+00     -5.369644e-04     
 2.042000e-03      2.500260e+00      3.227727e+00     -5.370523e-04     
 2.044000e-03      2.500272e+00      3.227438e+00     -5.371399e-04     
 2.046000e-03      2.500285e+00      3.227149e+00     -5.372273e-04     
 2.048000e-03      2.500297e+00      3.226862e+00     -5.373144e-04     
 2.050000e-03      2.500309e+00      3.226576e+00     -5.374011e-04     
 2.052000e-03      2.500320e+00      3.226291e+00     -5.374875e-04     
 2.054000e-03      2.500332e+00      3.226007e+00     -5.375736e-04     
 2.056000e-03      2.500344e+00      3.225724e+00     -5.376593e-04     
 2.058000e-03      2.500356e+00      3.225442e+00     -5.377446e-04     
 2.060000e-03      2.500368e+00      3.225162e+00     -5.378296e-04     
 2.062000e-03      2.500379e+00      3.224883e+00     -5.379141e-04     
 2.064000e-03      2.500391e+00      3.224605e+00     -5.379983e-04     
 2.066000e-03      2.500402e+00      3.224329e+00     -5.380820e-04     
 2.068000e-03      2.500414e+00      3.224054e+00     -5.381653e-04     
 2.070000e-03      2.500425e+00      3.223781e+00     -5.382481e-04     
 2.072000e-03      2.500437e+00      3.223509e+00     -5.383305e-04     
 2.074000e-03      2.500448e+00      3.223239e+00     -5.384123e-04     
 2.076000e-03      2.500459e+00      3.222970e+00     -5.384937e-04     
 2.078000e-03      2.500470e+00      3.222703e+00     -5.385746e-04     
 2.080000e-03      2.500481e+00      3.222438e+00     -5.386550e-04     
 2.082000e-03      2.500492e+00      3.222174e+00     -5.387348e-04     
 2.084000e-03      2.500503e+00      3.221913e+00     -5.388141e-04     
 2.086000e-03      2.500514e+00      3.221653e+00     -5.388929e-04     
 2.088000e-03      2.500525e+00      3.221395e+00     -5.389710e-04     
 2.090000e-03      2.500535e+00      3.221139e+00     -5.390486e-04     
 2.092000e-03      2.500546e+00      3.220885e+00     -5.391257e-04     
 2.094000e-03      2.500556e+00      3.220633e+00     -5.392021e-04     
 2.096000e-03      2.500567e+00      3.220382e+00     -5.392778e-04     
 2.098000e-03      2.500577e+00      3.220134e+00     -5.393530e-04     
 2.100000e-03      2.500587e+00      3.219889e+00     -5.394275e-04     
 2.102000e-03      2.500597e+00      3.219645e+00     -5.395014e-04     
 2.104000e-03      2.500607e+00      3.219403e+00     -5.395746e-04     
 2.106000e-03      2.500617e+00      3.219164e+00     -5.396471e-04     
 2.108000e-03      2.500627e+00      3.218927e+00     -5.397189e-04     
 2.110000e-03      2.500637e+00      3.218692e+00     -5.397901e-04     
 2.112000e-03      2.500647e+00      3.218460e+00     -5.398605e-04     
 2.114000e-03      2.500656e+00      3.218230e+00     -5.399302e-04     
 2.116000e-03      2.500666e+00      3.218002e+00     -5.399992e-04     
 2.118000e-03      2.500675e+00      3.217777e+00     -5.400674e-04     
 2.120000e-03      2.500684e+00      3.217554e+00     -5.401349e-04     
 2.122000e-03      2.500693e+00      3.217334e+00     -5.402016e-04     
 2.124000e-03      2.500702e+00      3.217116e+00     -5.402676e-04     
 2.126000e-03      2.500711e+00      3.216901e+00     -5.403327e-04     
 2.128000e-03      2.500720e+00      3.216689e+00     -5.403971e-04     
 2.130000e-03      2.500728e+00      3.216479e+00     -5.404606e-04     
 2.132000e-03      2.500737e+00      3.216272e+00     -5.405234e-04     
 2.134000e-03      2.500745e+00      3.216068e+00     -5.405853e-04     
 2.136000e-03      2.500754e+00      3.215866e+00     -5.406463e-04     
 2.138000e-03      2.500762e+00      3.215668e+00     -5.407066e-04     
 2.140000e-03      2.500770e+00      3.215472e+00     -5.407659e-04     
 2.142000e-03      2.500778e+00      3.215279e+00     -5.408245e-04     
 2.144000e-03      2.500786e+00      3.215088e+00     -5.408821e-04     
 2.146000e-03      2.500793e+00      3.214901e+00     -5.409388e-04     
 2.148000e-03      2.500801e+00      3.214717e+00     -5.409947e-04     
 2.150000e-03      2.500809e+00      3.214535e+00     -5.410497e-04     
 2.152000e-03      2.500816e+00      3.214357e+00     -5.411037e-04     
 2.154000e-03      2.500823e+00      3.214182e+00     -5.411568e-04     
 2.156000e-03      2.500830e+00      3.214010e+00     -5.412090e-04     
 2.158000e-03      2.500837e+00      3.213840e+00     -5.412603e-04     
 2.160000e-03      2.500844e+00      3.213674e+00     -5.413106e-04     
 2.162000e-03      2.500850e+00      3.213511e+00     -5.413600e-04     
 2.164000e-03      2.500857e+00      3.213352e+00     -5.414084e-04     
 2.166000e-03      2.500863e+00      3.213195e+00     -5.414559e-04     
 2.168000e-03      2.500870e+00      3.213042e+00     -5.415023e-04     
 2.170000e-03      2.500876e+00      3.212892e+00     -5.415478e-04     
 2.172000e-03      2.500882e+00      3.212745e+00     -5.415923e-04     
 2.174000e-03      2.500888e+00      3.212601e+00     -5.416358e-04     
 2.176000e-03      2.500893e+00      3.212461e+00     -5.416783e-04     
 2.178000e-03      2.500899e+00      3.212324e+00     -5.417198e-04     
 2.180000e-03      2.500904e+00      3.212190e+00     -5.417603e-04     
 2.182000e-03      2.500910e+00      3.212060e+00     -5.417997e-04     
 2.184000e-03      2.500915e+00      3.211933e+00     -5.418382e-04     
 2.186000e-03      2.500920e+00      3.211810e+00     -5.418755e-04     
 2.188000e-03      2.500925e+00      3.211690e+00     -5.419119e-04     
 2.190000e-03      2.500929e+00      3.211574e+00     -5.419472e-04     
 2.192000e-03      2.500934e+00      3.211461e+00     -5.419814e-04     
 2.194000e-03      2.500938e+00      3.211351e+00     -5.420146e-04     
 2.196000e-03      2.500942e+00      3.211245e+00     -5.420467e-04     
 2.198000e-03      2.500947e+00      3.211143e+00     -5.420778e-04     
 2.200000e-03      2.500951e+00      3.211044e+00     -5.421078e-04     
 2.202000e-03      2.500954e+00      3.210948e+00     -5.421367e-04     
 2.204000e-03      2.500958e+00      3.210857e+00     -5.421645e-04     
 2.206000e-03      2.500962e+00      3.210768e+00     -5.421912e-04     
 2.208000e-03      2.500965e+00      3.210684e+00     -5.422169e-04     
 2.210000e-03      2.500968e+00      3.210603e+00     -5.422414e-04     
 2.212000e-03      2.500971e+00      3.210525e+00     -5.422649e-04     
 2.214000e-03      2.500974e+00      3.210452e+00     -5.422872e-04     
 2.216000e-03      2.500977e+00      3.210382e+00     -5.423084e-04     
 2.218000e-03      2.500979e+00      3.210315e+00     -5.423286e-04     
 2.220000e-03      2.500982e+00      3.210252e+00     -5.423476e-04     
 2.222000e-03      2.500984e+00      3.210193e+00     -5.423655e-04     
 2.224000e-03      2.500986e+00      3.210138e+00     -5.423822e-04     
 2.226000e-03      2.500988e+00      3.210086e+00     -5.423979e-04     
 2.228000e-03      2.500990e+00      3.210038e+00     -5.424124e-04     
 2.230000e-03      2.500992e+00      3.209994e+00     -5.424258e-04     
 2.232000e-03      2.500993e+00      3.209954e+00     -5.424381e-04     
 2.234000e-03      2.500994e+00      3.209917e+00     -5.424492e-04     
 2.236000e-03      2.500996e+00      3.209884e+00     -5.424592e-04     
 2.238000e-03      2.500997e+00      3.209855e+00     -5.424681e-04     
 2.240000e-03      2.500998e+00      3.209829e+00     -5.424759e-04     
 2.242000e-03      2.500998e+00      3.209807e+00     -5.424825e-04     
 2.244000e-03      2.500999e+00      3.209789e+00     -5.424879e-04     
 2.246000e-03      2.500999e+00      3.209775e+00     -5.424923e-04     
 2.248000e-03      2.500999e+00      3.209764e+00     -5.424954e-04     
 2.250000e-03      2.501000e+00      3.209758e+00     -5.424975e-04     
 2.252000e-03      2.500999e+00      3.209755e+00     -5.424984e-04     
 2.254000e-03      2.500999e+00      3.209755e+00     -5.424982e-04     
 2.256000e-03      2.500999e+00      3.209760e+00     -5.424968e-04     
 2.258000e-03      2.500998e+00      3.209768e+00     -5.424943e-04     
 2.260000e-03      2.500998e+00      3.209780e+00     -5.424906e-04     
 2.262000e-03      2.500997e+00      3.209796e+00     -5.424858e-04     
 2.264000e-03      2.500996e+00      3.209816e+00     -5.424799e-04     
 2.266000e-03      2.500994e+00      3.209839e+00     -5.424728e-04     
 2.268000e-03      2.500993e+00      3.209866e+00     -5.424646e-04     
 2.270000e-03      2.500992e+00      3.209897e+00     -5.424553e-04     
 2.272000e-03      2.500990e+00      3.209931e+00     -5.424448e-04     
 2.274000e-03      2.500988e+00      3.209970e+00     -5.424332e-04     
 2.276000e-03      2.500986e+00      3.210012e+00     -5.424205e-04     
 2.278000e-03      2.500984e+00      3.210058e+00     -5.424066e-04     
 2.280000e-03      2.500982e+00      3.210107e+00     -5.423916e-04     
 2.282000e-03      2.500979e+00      3.210160e+00     -5.423755e-04     
 2.284000e-03      2.500977e+00      3.210217e+00     -5.423583e-04     
 2.286000e-03      2.500974e+00      3.210278e+00     -5.423399e-04     
 2.288000e-03      2.500971e+00      3.210342e+00     -5.423204e-04     
 2.290000e-03      2.500968e+00      3.210410e+00     -5.422999e-04     
 2.292000e-03      2.500965e+00      3.210481e+00     -5.422782e-04     
 2.294000e-03      2.500962e+00      3.210557e+00     -5.422554e-04     
 2.296000e-03      2.500958e+00      3.210635e+00     -5.422315e-04     
 2.298000e-03      2.500954e+00      3.210718e+00     -5.422065e-04     
 2.300000e-03      2.500951e+00      3.210804e+00     -5.421804e-04     
 2.302000e-03      2.500947e+00      3.210894e+00     -5.421532e-04     
 2.304000e-03      2.500942e+00      3.210987e+00     -5.421250e-04     
 2.306000e-03      2.500938e+00      3.211084e+00     -5.420956e-04     
 2.308000e-03      2.500934e+00      3.211184e+00     -5.420652e-04     
 2.310000e-03      2.500929e+00      3.211288e+00     -5.420337e-04     
 2.312000e-03      2.500925e+00      3.211395e+00     -5.420012e-04     
 2.314000e-03      2.500920e+00      3.211506e+00     -5.419675e-04     
 2.316000e-03      2.500915e+00      3.211621e+00     -5.419329e-04     
 2.318000e-03      2.500910e+00      3.211739e+00     -5.418972e-04     
 2.320000e-03      2.500904e+00      3.211860e+00     -5.418604e-04     
 2.322000e-03      2.500899e+00      3.211985e+00     -5.418226e-04     
 2.324000e-03      2.500893e+00      3.212113e+00     -5.417837e-04     
 2.326000e-03      2.500888e+00      3.212245e+00     -5.417439e-04     
 2.328000e-03      2.500882e+00      3.212379e+00     -5.417030e-04     
 2.330000e-03      2.500876e+00      3.212518e+00     -5.416611e-04     
 2.332000e-03      2.500870e+00      3.212659e+00     -5.416182e-04     
 2.334000e-03      2.500863e+00      3.212804e+00     -5.415743e-04     
 2.336000e-03      2.500857e+00      3.212952e+00     -5.415294e-04     
 2.338000e-03      2.500850e+00      3.213104e+00     -5.414835e-04     
 2.340000e-03      2.500844e+00      3.213258e+00     -5.414366e-04     
 2.342000e-03      2.500837e+00      3.213416e+00     -5.413888e-04     
 2.344000e-03      2.500830e+00      3.213577e+00     -5.413400e-04     
 2.346000e-03      2.500823e+00      3.213741e+00     -5.412903e-04     
 2.348000e-03      2.500816e+00      3.213909e+00     -5.412396e-04     
 2.350000e-03      2.500809e+00      3.214079e+00     -5.411879e-04     
 2.352000e-03      2.500801e+00      3.214253e+00     -5.411354e-04     
 2.354000e-03      2.500793e+00      3.214429e+00     -5.410819e-04     
 2.356000e-03      2.500786e+00      3.214609e+00     -5.410274e-04     
 2.358000e-03      2.500778e+00      3.214791e+00     -5.409721e-04     
 2.360000e-03      2.500770e+00      3.214977e+00     -5.409159e-04     
 2.362000e-03      2.500762e+00      3.215165e+00     -5.408588e-04     
 2.364000e-03      2.500754e+00      3.215357e+00     -5.408008e-04     
 2.366000e-03      2.500745e+00      3.215551e+00     -5.407420e-04     
 2.368000e-03      2.500737e+00      3.215748e+00     -5.406823e-04     
 2.370000e-03      2.500728e+00      3.215948e+00     -5.406217e-04     
 2.372000e-03      2.500720e+00      3.216150e+00     -5.405603e-04     
 2.374000e-03      2.500711e+00      3.216356e+00     -5.404981e-04     
 2.376000e-03      2.500702e+00      3.216564e+00     -5.404350e-04     
 2.378000e-03      2.500693e+00      3.216774e+00     -5.403712e-04     
 2.380000e-03      2.500684e+00      3.216988e+00     -5.403065e-04     
 2.382000e-03      2.500675e+00      3.217204e+00     -5.402410e-04     
 2.384000e-03      2.500666e+00      3.217422e+00     -5.401748e-04     
 2.386000e-03      2.500656e+00      3.217644e+00     -5.401078e-04     
 2.388000e-03      2.500647e+00      3.217867e+00     -5.400400e-04     
 2.390000e-03      2.500637e+00      3.218093e+00     -5.399715e-04     
 2.392000e-03      2.500627e+00      3.218322e+00     -5.399022e-04     
 2.394000e-03      2.500617e+00      3.218553e+00     -5.398323e-04     
 2.396000e-03      2.500607e+00      3.218786e+00     -5.397616e-04     
 2.398000e-03      2.500597e+00      3.219022e+00     -5.396902e-04     
 2.400000e-03      2.500587e+00      3.219260e+00     -5.396181e-04     
 2.402000e-03      2.500577e+00      3.219500e+00     -5.395453e-04     
 2.404000e-03      2.500567e+00      3.219742e+00     -5.394718e-04     
 2.406000e-03      2.500556e+00      3.219987e+00     -5.393977e-04     
 2.408000e-03      2.500546e+00      3.220234e+00     -5.393230e-04     
 2.410000e-03      2.500535e+00      3.220482e+00     -5.392476e-04     
 2.412000e-03      2.500525e+00      3.220733e+00     -5.391716e-04     
 2.414000e-03      2.500514e+00      3.220986e+00     -5.390950e-04     
 2.416000e-03      2.500503e+00      3.221241e+00     -5.390177e-04     
 2.418000e-03      2.500492e+00      3.221498e+00     -5.389399e-04     
 2.420000e-03      2.500481e+00      3.221756e+00     -5.388615e-04     
 2.422000e-03      2.500470e+00      3.222017e+00     -5.387826e-04     
 2.424000e-03      2.500459e+00      3.222279e+00     -5.387031e-04     
 2.426000e-03      2.500448e+00      3.222543e+00     -5.386231e-04     
 2.428000e-03      2.500437e+00      3.222809e+00     -5.385425e-04     
 2.430000e-03      2.500425e+00      3.223077e+00     -5.384615e-04     
 2.432000e-03      2.500414e+00      3.223346e+00     -5.383799e-04     
 2.434000e-03      2.500402e+00      3.223616e+00     -5.382979e-04     
 2.436000e-03      2.500391e+00      3.223889e+00     -5.382153e-04     
 2.438000e-03      2.500379e+00      3.224163e+00     -5.381324e-04     
 2.440000e-03      2.500368e+00      3.224438e+00     -5.380489e-04     
 2.442000e-03      2.500356e+00      3.224715e+00     -5.379651e-04     
 2.444000e-03      2.500344e+00      3.224993e+00     -5.378808e-04     
 2.446000e-03      2.500332e+00      3.225272e+00     -5.377961e-04     
 2.448000e-03      2.500320e+00      3.225553e+00     -5.377110e-04     
 2.450000e-03      2.500309e+00      3.225835e+00     -5.376256e-04     
 2.452000e-03      2.500297e+00      3.226118e+00     -5.375398e-04     
 2.454000e-03      2.500285e+00      3.226402e+00     -5.374536e-04     
 2.456000e-03      2.500272e+00      3.226688e+00     -5.373671e-04     
 2.458000e-03      2.500260e+00      3.226975e+00     -5.372802e-04     
 2.460000e-03      2.500248e+00      3.227262e+00     -5.371931e-04     
 2.462000e-03      2.500236e+00      3.227551e+00     -5.371057e-04     
 2.464000e-03      2.500224e+00      3.227840e+00     -5.370179e-04     
 2.466000e-03      2.500212e+00      3.228131e+00     -5.369299e-04     
 2.468000e-03      2.500199e+00      3.228422e+00     -5.368417e-04     
 2.470000e-03      2.500187e+00      3.228714e+00     -5.367532e-04     
 2.472000e-03      2.500175e+00      3.229007e+00     -5.366645e-04     
 2.474000e-03      2.500162e+00      3.229300e+00     -5.365755e-04     
 2.476000e-03      2.500150e+00      3.229594e+00     -5.364864e-04     
 2.478000e-03      2.500137e+00      3.229889e+00     -5.363971e-04     
 2.480000e-03      2.500125e+00      3.230184e+00     -5.363076e-04     
 2.482000e-03      2.500112e+00      3.230480e+00     -5.362179e-04     
 2.484000e-03      2.500100e+00      3.230776e+00     -5.361281e-04     
 2.486000e-03      2.500087e+00      3.231073e+00     -5.360382e-04     
 2.488000e-03      2.500075e+00      3.231370e+00     -5.359482e-04     
 2.490000e-03      2.500062e+00      3.231668e+00     -5.358581e-04     
 2.492000e-03      2.500050e+00      3.231965e+00     -5.357678e-04     
 2.494000e-03      2.500037e+00      3.232263e+00     -5.356776e-04     
 2.496000e-03      2.500025e+00      3.232562e+00     -5.355872e-04     
 2.498000e-03      2.500012e+00      3.232860e+00     -5.354968e-04     
 2.500000e-03      2.500000e+00      3.233158e+00     -5.354064e-04     
 2.502000e-03      2.499987e+00      3.233457e+00     -5.353160e-04     
 2.504000e-03      2.499974e+00      3.233755e+00     -5.352255e-04     
 2.506000e-03      2.499962e+00      3.234053e+00     -5.351351e-04     
 2.508000e-03      2.499949e+00      3.234352e+00     -5.350447e-04     
 2.510000e-03      2.499937e+00      3.234650e+00     -5.349544e-04     
 2.512000e-03      2.499924e+00      3.234948e+00     -5.348641e-04     
 2.514000e-03      2.499912e+00      3.235246e+00     -5.347738e-04     
 2.516000e-03      2.499899e+00      3.235543e+00     -5.346837e-04     
 2.518000e-03      2.499887e+00      3.235840e+00     -5.345937e-04     
 2.520000e-03      2.499874e+00      3.236137e+00     -5.345037e-04     
 2.522000e-03      2.499862e+00      3.236433e+00     -5.344140e-04     
 2.524000e-03      2.499849e+00      3.236729e+00     -5.343243e-04     
 2.526000e-03      2.499837e+00      3.237024e+00     -5.342348e-04     
 2.528000e-03      2.499824e+00      3.237319e+00     -5.341455e-04     
 2.530000e-03      2.499812e+00      3.237613e+00     -5.340563e-04     
 2.532000e-03      2.499800e+00      3.237907e+00     -5.339674e-04     
 2.534000e-03      2.499787e+00      3.238200e+00     -5.338787e-04     
 2.536000e-03      2.499775e+00      3.238492e+00     -5.337901e-04     
 2.538000e-03      2.499763e+00      3.238783e+00     -5.337019e-04     
 2.540000e-03      2.499751e+00      3.239074e+00     -5.336139e-04     
 2.542000e-03      2.499739e+00      3.239363e+00     -5.335261e-04     
 2.544000e-03      2.499727e+00      3.239652e+00     -5.334387e-04     
 2.546000e-03      2.499714e+00      3.239939e+00     -5.333515e-04     
 2.548000e-03      2.499702e+00      3.240226e+00     -5.332646e-04     
 2.550000e-03      2.499690e+00      3.240512e+00     -5.331781e-04     
 2.552000e-03      2.499679e+00      3.240796e+00     -5.330919e-04     
 2.554000e-03      2.499667e+00      3.241079e+00     -5.330061e-04     
 2.556000e-03      2.499655e+00      3.241361e+00     -5.329206e-04     
 2.558000e-03      2.499643e+00      3.241642e+00     -5.328355e-04     
 2.560000e-03      2.499631e+00      3.241922e+00     -5.327508e-04     
 2.562000e-03      2.499620e+00      3.242200e+00     -5.326665e-04     
 2.564000e-03      2.499608e+00      3.242477e+00     -5.325826e-04     
 2.566000e-03      2.499597e+00      3.242752e+00     -5.324991e-04     
 2.568000e-03      2.499585e+00      3.243026e+00     -5.324161e-04     
 2.570000e-03      2.499574e+00      3.243299e+00     -5.323335e-04     
 2.572000e-03      2.499562e+00      3.243570e+00     -5.322515e-04     
 2.574000e-03      2.499551e+00      3.243839e+00     -5.321698e-04     
 2.576000e-03      2.499540e+00      3.244107e+00     -5.320887e-04     
 2.578000e-03      2.499529e+00      3.244372e+00     -5.320081e-04     
 2.580000e-03      2.499518e+00      3.244637e+00     -5.319281e-04     
 2.582000e-03      2.499507e+00      3.244899e+00     -5.318485e-04     
 2.584000e-03      2.499496e+00      3.245160e+00     -5.317695e-04     
 2.586000e-03      2.499485e+00      3.245419e+00     -5.316911e-04     
 2.588000e-03      2.499474e+00      3.245676e+00     -5.316132e-04     
 2.590000e-03      2.499464e+00      3.245931e+00     -5.315359e-04     
 2.592000e-03      2.499453e+00      3.246184e+00     -5.314592e-04     
 2.594000e-03      2.499443e+00      3.246435e+00     -5.313831e-04     
 2.596000e-03      2.499432e+00      3.246684e+00     -5.313076e-04     
 2.598000e-03      2.499422e+00      3.246931e+00     -5.312328e-04     
 2.600000e-03      2.499412e+00      3.247176e+00     -5.311586e-04     
 2.602000e-03      2.499402e+00      3.247419e+00     -5.310851e-04     
 2.604000e-03      2.499392e+00      3.247659e+00     -5.310122e-04     
 2.606000e-03      2.499382e+00      3.247897e+00     -5.309400e-04     
 2.608000e-03      2.499372e+00      3.248133e+00     -5.308685e-04     
 2.610000e-03      2.499362e+00      3.248367e+00     -5.307977e-04     
 2.612000e-03      2.499352e+00      3.248598e+00     -5.307276e-04     
 2.614000e-03      2.499343e+00      3.248827e+00     -5.306582e-04     
 2.616000e-03      2.499333e+00      3.249054e+00     -5.305896e-04     
 2.618000e-03      2.499324e+00      3.249278e+00     -5.305217e-04     
 2.620000e-03      2.499315e+00      3.249499e+00     -5.304545e-04     
 2.622000e-03      2.499306e+00      3.249719e+00     -5.303881e-04     
 2.624000e-03      2.499297e+00      3.249935e+00     -5.303225e-04     
 2.626000e-03      2.499288e+00      3.250149e+00     -5.302577e-04     
 2.628000e-03      2.499279e+00      3.250360e+00     -5.301937e-04     
 2.630000e-03      2.499271e+00      3.250569e+00     -5.301305e-04     
 2.632000e-03      2.499262e+00      3.250775e+00     -5.300681e-04     
 2.634000e-03      2.499254e+00      3.250978e+00     -5.300065e-04     
 2.636000e-03      2.499245e+00      3.251178e+00     -5.299457e-04     
 2.638000e-03      2.499237e+00      3.251376e+00     -5.298859e-04     
 2.640000e-03      2.499229e+00      3.251571e+00     -5.298268e-04     
 2.642000e-03      2.499221e+00      3.251763e+00     -5.297686e-04     
 2.644000e-03      2.499213e+00      3.251952e+00     -5.297113e-04     
 2.646000e-03      2.499206e+00      3.252138e+00     -5.296549e-04     
 2.648000e-03      2.499198e+00      3.252321e+00     -5.295994e-04     
 2.650000e-03      2.499190e+00      3.252502e+00     -5.295447e-04     
 2.652000e-03      2.499183e+00      3.252679e+00     -5.294910e-04     
 2.654000e-03      2.499176e+00      3.252853e+00     -5.294382e-04     
 2.656000e-03      2.499169e+00      3.253025e+00     -5.293863e-04     
 2.658000e-03      2.499162e+00      3.253193e+00     -5.293353e-04     
 2.660000e-03      2.499155e+00      3.253358e+00     -5.292853e-04     
 2.662000e-03      2.499149e+00      3.253520e+00     -5.292363e-04     
 2.664000e-03      2.499142e+00      3.253678e+00     -5.291882e-04     
 2.666000e-03      2.499136e+00      3.253834e+00     -5.291410e-04     
 2.668000e-03      2.499129e+00      3.253986e+00     -5.290948e-04     
 2.670000e-03      2.499123e+00      3.254136e+00     -5.290496e-04     
 2.672000e-03      2.499117e+00      3.254281e+00     -5.290054e-04     
 2.674000e-03      2.499111e+00      3.254424e+00     -5.289622e-04     
 2.676000e-03      2.499106e+00      3.254563e+00     -5.289200e-04     
 2.678000e-03      2.499100e+00      3.254699e+00     -5.288788e-04     
 2.680000e-03      2.499095e+00      3.254832e+00     -5.288386e-04     
 2.682000e-03      2.499089e+00      3.254961e+00     -5.287994e-04     
 2.684000e-03      2.499084e+00      3.255087e+00     -5.287612e-04     
 2.686000e-03      2.499079e+00      3.255210e+00     -5.287241e-04     
 2.688000e-03      2.499074e+00      3.255329e+00     -5.286880e-04     
 2.690000e-03      2.499070e+00      3.255445e+00     -5.286529e-04     
 2.692000e-03      2.499065e+00      3.255557e+00     -5.286189e-04     
 2.694000e-03      2.499061e+00      3.255666e+00     -5.285860e-04     
 2.696000e-03      2.499057e+00      3.255771e+00     -5.285541e-04     
 2.698000e-03      2.499052e+00      3.255873e+00     -5.285232e-04     
 2.700000e-03      2.499048e+00      3.255971e+00     -5.284935e-04     
 2.702000e-03      2.499045e+00      3.256066e+00     -5.284648e-04     
 2.704000e-03      2.499041e+00      3.256157e+00     -5.284372e-04     
 2.706000e-03      2.499037e+00      3.256244e+00     -5.284106e-04     
 2.708000e-03      2.499034e+00      3.256328e+00     -5.283852e-04     
 2.710000e-03      2.499031e+00      3.256409e+00     -5.283608e-04     
 2.712000e-03      2.499028e+00      3.256485e+00     -5.283375e-04     
 2.714000e-03      2.499025e+00      3.256559e+00     -5.283154e-04     
 2.716000e-03      2.499022e+00      3.256628e+00     -5.282943e-04     
 2.718000e-03      2.499020e+00      3.256694e+00     -5.282743e-04     
 2.720000e-03      2.499017e+00      3.256756e+00     -5.282555e-04     
 2.722000e-03      2.499015e+00      3.256815e+00     -5.282377e-04     
 2.724000e-03      2.499013e+00      3.256870e+00     -5.282211e-04     
 2.726000e-03      2.499011e+00      3.256921e+00     -5.282055e-04     
 2.728000e-03      2.499009e+00      3.256969e+00     -5.281911e-04     
 2.730000e-03      2.499007e+00      3.257012e+00     -5.281778e-04     
 2.732000e-03      2.499006e+00      3.257053e+00     -5.281657e-04     
 2.734000e-03      2.499005e+00      3.257089e+00     -5.281546e-04     
 2.736000e-03      2.499003e+00      3.257122e+00     -5.281447e-04     
 2.738000e-03      2.499002e+00      3.257151e+00     -5.281359e-04     
 2.740000e-03      2.499001e+00      3.257176e+00     -5.281282e-04     
 2.742000e-03      2.499001e+00      3.257198e+00     -5.281217e-04     
 2.744000e-03      2.499000e+00      3.257216e+00     -5.281163e-04     
 2.746000e-03      2.499000e+00      3.257230e+00     -5.281120e-04     
 2.748000e-03      2.499000e+00      3.257240e+00     -5.281089e-04     
 2.750000e-03      2.499000e+00      3.257247e+00     -5.281069e-04     
 2.752000e-03      2.499000e+00      3.257250e+00     -5.281060e-04     
 2.754000e-03      2.499000e+00      3.257249e+00     -5.281063e-04     
 2.756000e-03      2.499000e+00      3.257244e+00     -5.281077e-04     
 2.758000e-03      2.499001e+00      3.257236e+00     -5.281102e-04     
 2.760000e-03      2.499001e+00      3.257224e+00     -5.281138e-04     
 2.762000e-03      2.499002e+00      3.257208e+00     -5.281186e-04     
 2.764000e-03      2.499003e+00      3.257188e+00     -5.281245e-04     
 2.766000e-03      2.499005e+00      3.257165e+00     -5.281316e-04     
 2.768000e-03      2.499006e+00      3.257138e+00     -5.281398e-04     
 2.770000e-03      2.499007e+00      3.257107e+00     -5.281491e-04     
 2.772000e-03      2.499009e+00      3.257073e+00     -5.281595e-04     
 2.774000e-03      2.499011e+00      3.257035e+00     -5.281710e-04     
 2.776000e-03      2.499013e+00      3.256993e+00     -5.281837e-04     
 2.778000e-03      2.499015e+00      3.256947e+00     -5.281975e-04     
 2.780000e-03      2.499017e+00      3.256898e+00     -5.282124e-04     
 2.782000e-03      2.499020e+00      3.256845e+00     -5.282285e-04     
 2.784000e-03      2.499022e+00      3.256789e+00     -5.282456e-04     
 2.786000e-03      2.499025e+00      3.256729e+00     -5.282639e-04     
 2.788000e-03      2.499028e+00      3.256665e+00     -5.282832e-04     
 2.790000e-03      2.499031e+00      3.256597e+00     -5.283037e-04     
 2.792000e-03      2.499034e+00      3.256526e+00     -5.283253e-04     
 2.794000e-03      2.499037e+00      3.256451e+00     -5.283480e-04     
 2.796000e-03      2.499041e+00      3.256373e+00     -5.283717e-04     
 2.798000e-03      2.499045e+00      3.256291e+00     -5.283966e-04     
 2.800000e-03      2.499048e+00      3.256205e+00     -5.284225e-04     
 2.802000e-03      2.499052e+00      3.256116e+00     -5.284496e-04     
 2.804000e-03      2.499057e+00      3.256023e+00     -5.284777e-04     
 2.806000e-03      2.499061e+00      3.255927e+00     -5.285069e-04     
 2.808000e-03      2.499065e+00      3.255827e+00     -5.285371e-04     
 2.810000e-03      2.499070e+00      3.255723e+00     -5.285684e-04     
 2.812000e-03      2.499074e+00      3.255617e+00     -5.286008e-04     
 2.814000e-03      2.499079e+00      3.255506e+00     -5.286343e-04     
 2.816000e-03      2.499084e+00      3.255392e+00     -5.286688e-04     
 2.818000e-03      2.499089e+00      3.255275e+00     -5.287043e-04     
 2.820000e-03      2.499095e+00      3.255155e+00     -5.287409e-04     
 2.822000e-03      2.499100e+00      3.255030e+00     -5.287785e-04     
 2.824000e-03      2.499106e+00      3.254903e+00     -5.288171e-04     
 2.826000e-03      2.499111e+00      3.254772e+00     -5.288568e-04     
